	analysis_label	x_trait	y_trait	R2	p	FDR_q	N_unique_samples	slope	model_name	best_model	AIC	AICc	delta_AICc	filter_column	filter_value	results_dir	x_trait_slope_95CI	compartment	branch_length_transformation	estimated_parameter	parameter_value	intercept	x_trait_slope_stdev	trait_table	tree
10	A12b_Taxa_vs_Growth_Rate_Zeros_Included	skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Dstr_E11___D_4__uncultured_alpha_proteobacterium___D_5__uncultured_alpha_proteobacterium	growth_rate_mm_per_year	0.0967539626095814	0.208972011626475	0.3774978274542774	4	-0.0042475620300735	BM_Lambda	True	-40.0639909216677	-39.2639909216677	0.0	None	None	../output/PIC_results/A12b_Taxa_vs_Growth_Rate_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Dstr_E11___D_4__uncultured_alpha_proteobacterium___D_5__uncultured_alpha_proteobacterium_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.0106067909934169 - 0.00211166693326983	skeleton	lambda=ML delta=1kappa=1	lambda	lambda : 1e-06 (95% CI  NA  -  0.890988333779964 )	0.149414236537271	0.0032445045731343	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_and_growth_data_pcoa_zeros.tsv	../output/huang_roy_genus_tree.newick
11	A12b_Taxa_vs_Growth_Rate_Zeros_Included	all_D_0__Bacteria___D_1__Bacteroidetes___D_2__Chlorobia___D_3__Chlorobiales___D_4__Chlorobiaceae___D_5__Prosthecochloris	growth_rate_mm_per_year	0.000424981528888	0.935289748830991	0.9522950169915545	14	-7.5180167049725e-05	BM_Lambda	True	-38.239956886747	-37.439956886747	0.0	None	None	../output/PIC_results/A12b_Taxa_vs_Growth_Rate_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Bacteroidetes___D_2__Chlorobia___D_3__Chlorobiales___D_4__Chlorobiaceae___D_5__Prosthecochloris_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.00186175838989965 - 0.0017113980558002	all	lambda=ML delta=1kappa=1	lambda	lambda : 1e-06 (95% CI  NA  -  0.92692578055112 )	0.13884026460336	0.000911519501454	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_and_growth_data_pcoa_zeros.tsv	../output/huang_roy_genus_tree.newick
12	A12b_Taxa_vs_Growth_Rate_Zeros_Included	skeleton_D_0__Bacteria___D_1__Acidobacteria___D_2__Thermoanaerobaculia___D_3__Thermoanaerobaculales___D_4__Thermoanaerobaculaceae___D_5__Subgroup_10	growth_rate_mm_per_year	0.335594818622009	0.0117540181223297	0.07296001758603957	18	-0.0061266363606245	BM_Lambda	True	-45.591841441725	-44.791841441725	0.0	None	None	../output/PIC_results/A12b_Taxa_vs_Growth_Rate_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Acidobacteria___D_2__Thermoanaerobaculia___D_3__Thermoanaerobaculales___D_4__Thermoanaerobaculaceae___D_5__Subgroup_10_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.0103506670602145 - -0.00190260566103462	skeleton	lambda=ML delta=1kappa=1	lambda	lambda : 1e-06 (95% CI  NA  -  0.821877346723416 )	0.174800154188627	0.0021551177038724	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_and_growth_data_pcoa_zeros.tsv	../output/huang_roy_genus_tree.newick
13	A12b_Taxa_vs_Growth_Rate_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Moraxellaceae___D_5__Enhydrobacter	growth_rate_mm_per_year	0.0268263621475957	0.529912412380169	0.6313850019848821	12	0.0040550037460099	BM_Lambda	True	-37.076705411663	-36.2195625545202	0.0	None	None	../output/PIC_results/A12b_Taxa_vs_Growth_Rate_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Moraxellaceae___D_5__Enhydrobacter_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.00830492530921276 - 0.0164149328012328	mucus	lambda=ML delta=1kappa=1	lambda	lambda : 1e-06 (95% CI  NA  -  0.855493018004124 )	0.140252105934813	0.0063060862526646	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_and_growth_data_pcoa_zeros.tsv	../output/huang_roy_genus_tree.newick
14	A12b_Taxa_vs_Growth_Rate_Zeros_Included	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Sphingomonadales___D_4__Sphingomonadaceae___D_5__Sphingobium	growth_rate_mm_per_year	0.138595140649139	0.128165855224051	0.29905366218945234	16	0.0005549063087392	BM_Lambda	True	-40.9177375660447	-40.1177375660448	0.0	None	None	../output/PIC_results/A12b_Taxa_vs_Growth_Rate_Zeros_Included/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Sphingomonadales___D_4__Sphingomonadaceae___D_5__Sphingobium_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.000122962107326229 - 0.00123277472480465	tissue	lambda=ML delta=1kappa=1	lambda	lambda : 1e-06 (95% CI  NA  -  0.804211791630037 )	0.108704150859876	0.0003458512326864	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_and_growth_data_pcoa_zeros.tsv	../output/huang_roy_genus_tree.newick
15	A12b_Taxa_vs_Growth_Rate_Zeros_Included	all_D_0__Bacteria___D_1__Proteobacteria___D_2__Deltaproteobacteria___D_3__Desulfobacterales___D_4__Desulfobacteraceae___D_5__Desulfobacter	growth_rate_mm_per_year	0.0005394447411376	0.92711374784204	0.9522950169915545	4	0.003972081714896	BM_Lambda	True	-38.242018218571	-37.442018218571	0.0	None	None	../output/PIC_results/A12b_Taxa_vs_Growth_Rate_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Proteobacteria___D_2__Deltaproteobacteria___D_3__Desulfobacterales___D_4__Desulfobacteraceae___D_5__Desulfobacter_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.0798046863202802 - 0.0877488497500724	all	lambda=ML delta=1kappa=1	lambda	lambda : 1e-06 (95% CI  NA  -  0.929099500018543 )	0.137477207571139	0.0427432489975389	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_and_growth_data_pcoa_zeros.tsv	../output/huang_roy_genus_tree.newick
16	A12b_Taxa_vs_Growth_Rate_Zeros_Included	skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhodospirillales___D_4__Terasakiellaceae___D_5__uncultured	growth_rate_mm_per_year	0.362483546316902	0.0081978343787554	0.05866602116268041	15	0.0004210358225602	BM_Kappa	True	-40.3384219887431	-39.5384219887431	0.0	None	None	../output/PIC_results/A12b_Taxa_vs_Growth_Rate_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhodospirillales___D_4__Terasakiellaceae___D_5__uncultured_vs_growth_rate_mm_per_year/PGLS_results.tsv	0.000147435454032933 - 0.000694636191087539	skeleton	lambda=1 delta=1kappa=ML	kappa	kappa : 0.820009907774148 (95% CI  NA  -  NA )	0.12326671941964	0.0001395920247588	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_and_growth_data_pcoa_zeros.tsv	../output/huang_roy_genus_tree.newick
17	A12b_Taxa_vs_Growth_Rate_Zeros_Included	all_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	growth_rate_mm_per_year	0.561201128119248	0.0003462167115078	0.0193881358444368	9	-0.0053892198220868	BM_Lambda	True	-53.0591597803429	-52.2591597803429	0.0	None	None	../output/PIC_results/A12b_Taxa_vs_Growth_Rate_Zeros_Included/PIC_all_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.00772426593771398 - -0.00305417370645974	all	lambda=ML delta=1kappa=1	lambda	lambda : 1e-06 (95% CI  NA  -  0.435358982091571 )	0.197364412677047	0.0011913500589934	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_and_growth_data_pcoa_zeros.tsv	../output/huang_roy_genus_tree.newick
18	A12b_Taxa_vs_Growth_Rate_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Pseudomonadaceae___D_5__Pseudomonas	growth_rate_mm_per_year	0.445845306778933	0.0034006112506062	0.03808684600678944	19	0.0007350420279651	BM_Lambda	True	-46.649722377049	-45.7925795199061	0.0	None	None	../output/PIC_results/A12b_Taxa_vs_Growth_Rate_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Pseudomonadaceae___D_5__Pseudomonas_vs_growth_rate_mm_per_year/PGLS_results.tsv	0.000320330582255811 - 0.00114975347367455	mucus	lambda=ML delta=1kappa=1	lambda	lambda : 1e-06 (95% CI  NA  -  0.400723014587529 )	0.0467216064184952	0.0002115874723006	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_and_growth_data_pcoa_zeros.tsv	../output/huang_roy_genus_tree.newick
19	A12b_Taxa_vs_Growth_Rate_Zeros_Included	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55	growth_rate_mm_per_year	0.187238995225584	0.0728821800227304	0.2255807421366564	8	-0.0668778974967749	BM_Lambda	True	-41.9640328282112	-41.1640328282112	0.0	None	None	../output/PIC_results/A12b_Taxa_vs_Growth_Rate_Zeros_Included/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.13515293850529 - 0.00139714351173992	tissue	lambda=ML delta=1kappa=1	lambda	lambda : 1e-06 (95% CI  NA  -  0.895107498153155 )	0.157215706219622	0.034834204596181	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_and_growth_data_pcoa_zeros.tsv	../output/huang_roy_genus_tree.newick
20	A12b_Taxa_vs_Growth_Rate_Zeros_Included	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Pseudomonadaceae___D_5__Pseudomonas	growth_rate_mm_per_year	0.213817882942544	0.0533435101810404	0.1757197982434272	13	0.0006216055596018	BM_Lambda	True	-42.5625082146929	-41.7625082146929	0.0	None	None	../output/PIC_results/A12b_Taxa_vs_Growth_Rate_Zeros_Included/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Pseudomonadaceae___D_5__Pseudomonas_vs_growth_rate_mm_per_year/PGLS_results.tsv	3.75548741105742e-05 - 0.00120565624509303	tissue	lambda=ML delta=1kappa=1	lambda	lambda : 1e-06 (95% CI  NA  -  0.755871805163761 )	0.0988437715755708	0.0002979850436179	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_and_growth_data_pcoa_zeros.tsv	../output/huang_roy_genus_tree.newick
21	A12b_Taxa_vs_Growth_Rate_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Betaproteobacteriales___D_4__Burkholderiaceae___D_5__Aquabacterium	growth_rate_mm_per_year	0.306889057314526	0.0210346402054444	0.09816165429207388	19	0.0009563543802966	BM_Lambda	True	-42.8460369868892	-41.9888941297464	0.0	None	None	../output/PIC_results/A12b_Taxa_vs_Growth_Rate_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Betaproteobacteriales___D_4__Burkholderiaceae___D_5__Aquabacterium_vs_growth_rate_mm_per_year/PGLS_results.tsv	0.00022901019819132 - 0.00168369856240199	mucus	lambda=ML delta=1kappa=1	lambda	lambda : 1e-06 (95% CI  NA  -  0.545797088831874 )	0.0485836481631122	0.0003710939704619	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_and_growth_data_pcoa_zeros.tsv	../output/huang_roy_genus_tree.newick
22	A12b_Taxa_vs_Growth_Rate_Zeros_Included	all_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Alteromonadales___D_4__Pseudoalteromonadaceae___D_5__Pseudoalteromonas	growth_rate_mm_per_year	0.0719050800281092	0.281992616134274	0.45118818581483844	14	-0.0011885272194702	BM_Lambda	True	-39.4397733292475	-38.6397733292475	0.0	None	None	../output/PIC_results/A12b_Taxa_vs_Growth_Rate_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Alteromonadales___D_4__Pseudoalteromonadaceae___D_5__Pseudoalteromonas_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.00328081598497578 - 0.000903761546035352	all	lambda=ML delta=1kappa=1	lambda	lambda : 0.0663027359567466 (95% CI  NA  -  0.986746153476634 )	0.142124189115854	0.001067494268115	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_and_growth_data_pcoa_zeros.tsv	../output/huang_roy_genus_tree.newick
23	A12b_Taxa_vs_Growth_Rate_Zeros_Included	skeleton_D_0__Bacteria___D_1__Spirochaetes___D_2__Spirochaetia___D_3__Spirochaetales___D_4__Spirochaetaceae___D_5__Spirochaeta_2	growth_rate_mm_per_year	0.0511133180280806	0.367011532931285	0.513816146103799	18	-0.0015468531491789	BM_Lambda	True	-38.861208458587	-38.061208458587	0.0	None	None	../output/PIC_results/A12b_Taxa_vs_Growth_Rate_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Spirochaetes___D_2__Spirochaetia___D_3__Spirochaetales___D_4__Spirochaetaceae___D_5__Spirochaeta_2_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.0048126209620774 - 0.00171891466371953	skeleton	lambda=ML delta=1kappa=1	lambda	lambda : 0.146889579421674 (95% CI  NA  -  0.977662685356709 )	0.146045100187218	0.0016662080678053	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_and_growth_data_pcoa_zeros.tsv	../output/huang_roy_genus_tree.newick
24	A12b_Taxa_vs_Growth_Rate_Zeros_Included	skeleton_D_0__Bacteria___D_1__Bacteroidetes___D_2__Bacteroidia___D_3__Cytophagales___D_4__Cyclobacteriaceae___D_5__uncultured	growth_rate_mm_per_year	0.0007359514547042	0.914906232666644	0.9522950169915545	4	-6.19382580616381e-05	BM_Lambda	True	-38.2455575964812	-37.4455575964812	0.0	None	None	../output/PIC_results/A12b_Taxa_vs_Growth_Rate_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Bacteroidetes___D_2__Bacteroidia___D_3__Cytophagales___D_4__Cyclobacteriaceae___D_5__uncultured_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.00118026990403841 - 0.00105639338791513	skeleton	lambda=ML delta=1kappa=1	lambda	lambda : 1e-06 (95% CI  NA  -  0.942515107866794 )	0.139916302314831	0.0005705773703963	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_and_growth_data_pcoa_zeros.tsv	../output/huang_roy_genus_tree.newick
25	A12b_Taxa_vs_Growth_Rate_Zeros_Included	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhodospirillales___D_4__Terasakiellaceae___D_5__uncultured	growth_rate_mm_per_year	0.408898335838895	0.0042704794300905	0.03985780801417801	15	0.0005622482146994	BM_Kappa	True	-41.381235854633	-40.581235854633	0.0	None	None	../output/PIC_results/A12b_Taxa_vs_Growth_Rate_Zeros_Included/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhodospirillales___D_4__Terasakiellaceae___D_5__uncultured_vs_growth_rate_mm_per_year/PGLS_results.tsv	0.000231004547073784 - 0.000893491882325058	tissue	lambda=1 delta=1kappa=ML	kappa	kappa : 0.855571656463881 (95% CI  0.0507540438874123  -  NA )	0.123727662764856	0.0001690018712375	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_and_growth_data_pcoa_zeros.tsv	../output/huang_roy_genus_tree.newick
26	A12b_Taxa_vs_Growth_Rate_Zeros_Included	all_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Synechococcales___D_4__Cyanobiaceae___D_5__Synechococcus_CC9902	growth_rate_mm_per_year	2.8515549675774e-05	0.983222371377961	0.983222371377961	9	-6.7864889301085e-05	BM_Lambda	True	-38.2328188804952	-37.4328188804952	0.0	None	None	../output/PIC_results/A12b_Taxa_vs_Growth_Rate_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Synechococcales___D_4__Cyanobiaceae___D_5__Synechococcus_CC9902_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.00629508417240255 - 0.00615935439380038	all	lambda=ML delta=1kappa=1	lambda	lambda : 1e-06 (95% CI  NA  -  0.968236650510598 )	0.138713357575993	0.0031771526954599	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_and_growth_data_pcoa_zeros.tsv	../output/huang_roy_genus_tree.newick
