	analysis_label	x_trait	y_trait	R2	p	FDR_q	slope	model_name	best_model	AIC	AICc	delta_AICc	filter_column	filter_value	results_dir	x_trait_slope_95CI	compartment	branch_length_transformation	estimated_parameter	parameter_value	intercept	x_trait_slope_stdev	trait_table	tree
10	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Nostocales	perc_dis	0.0016828509154064	0.801560474589704	0.803879427116742	-0.0093375239430658	BM_Lambda	True	237.880655996538	238.204980320862	0.0	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Nostocales_vs_perc_dis/PGLS_results.tsv	-0.0816490364493445 - 0.0629739885632129	tissue	lambda=ML delta=1kappa=1	lambda	lambda : 1e-06 (95% CI  NA  -  0.235946706126899 )	3.36250398386741	0.036893628829734	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
11	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55	perc_dis	0.0016429683262391	0.803879427116742	0.803879427116742	-0.0018819000737103	BM_Lambda	True	237.882253957369	238.206578281693	0.0	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55_vs_perc_dis/PGLS_results.tsv	-0.0166318035185942 - 0.0128680033711736	tissue	lambda=ML delta=1kappa=1	lambda	lambda : 1e-06 (95% CI  NA  -  0.242545927926044 )	3.27800333146747	0.0075254609412673	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
12	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales	perc_dis	0.003355166547986	0.72257169758045	NA (q values only calculated for best models by AIC)	-0.0159115690543433	BM_Kappa	False	255.020599396858	255.344923721183	17.256653508281005	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales_vs_perc_dis/PGLS_results.tsv	-0.103106341636557 - 0.0712832035278701	tissue	lambda=1 delta=1kappa=ML	kappa	kappa : 0.513148517637944 (95% CI  NA  -  NA )	3.79206580146522	0.0444871288684762	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
13	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales	perc_dis	0.0039868053209189	0.698709351020708	NA (q values only calculated for best models by AIC)	-0.0138534942537431	BM_Delta	False	257.498217611403	257.822541935728	19.73427172282601	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales_vs_perc_dis/PGLS_results.tsv	-0.0834750354981105 - 0.0557680469906243	tissue	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.387654628591345  -  NA )	3.79033525519538	0.0355211945124323	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
14	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Nostocales	perc_dis	0.0078030539128761	0.587801476764831	NA (q values only calculated for best models by AIC)	0.0200759971261432	BM_Kappa	False	254.841915946199	255.166240270523	16.961259949660985	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Nostocales_vs_perc_dis/PGLS_results.tsv	-0.0519033721995677 - 0.0920553664518541	tissue	lambda=1 delta=1kappa=ML	kappa	kappa : 0.507584604323327 (95% CI  NA  -  NA )	3.43483436901073	0.0367241680233219	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
15	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55	perc_dis	0.0012476274397582	0.828693068904542	NA (q values only calculated for best models by AIC)	-0.0026477289179746	BM_Kappa	False	255.105215603352	255.429539927676	17.22296164598299	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55_vs_perc_dis/PGLS_results.tsv	-0.0264667684304154 - 0.021171310594466	tissue	lambda=1 delta=1kappa=ML	kappa	kappa : 0.508819142732241 (95% CI  NA  -  NA )	3.81616193148236	0.0121525711798167	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
16	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Nostocales	perc_dis	0.0078242573207388	0.587292612366432	NA (q values only calculated for best models by AIC)	0.0179212879908994	BM	False	257.343807466852	257.668131791177	19.46315147031501	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Nostocales_vs_perc_dis/PGLS_results.tsv	-0.0462448989120509 - 0.0820874748938496	tissue	lambda=1 delta=1kappa=1	None	All parameters fixed	3.47374847450607	0.0327378504606889	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
17	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales	perc_dis	0.0039868053209189	0.698709351020708	NA (q values only calculated for best models by AIC)	-0.0138534942537431	BM	False	257.498217611403	257.822541935728	19.73427172282601	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales_vs_perc_dis/PGLS_results.tsv	-0.0834750354981105 - 0.0557680469906243	tissue	lambda=1 delta=1kappa=1	None	All parameters fixed	3.79033525519538	0.0355211945124323	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
18	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Nostocales	perc_dis	0.0078242573207388	0.587292612366432	NA (q values only calculated for best models by AIC)	0.0179212879908994	BM_Delta	False	257.343807466852	257.668131791177	19.46315147031501	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Nostocales_vs_perc_dis/PGLS_results.tsv	-0.0462448989120509 - 0.0820874748938496	tissue	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.38545379162167  -  NA )	3.47374847450607	0.0327378504606889	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
19	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Nostocales	perc_dis	0.0078242573207388	0.587292612366432	NA (q values only calculated for best models by AIC)	0.0179212879908994	BM_Delta	False	257.343807466852	257.668131791177	19.46315147031501	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Nostocales_vs_perc_dis/PGLS_results.tsv	-0.0462448989120509 - 0.0820874748938496	tissue	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.38545379162167  -  NA )	3.47374847450607	0.0327378504606889	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
20	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55	perc_dis	0.0006057067394396	0.880179847425191	NA (q values only calculated for best models by AIC)	-0.0028809166616598	BM	False	257.633772953869	257.958097278194	19.751518996500977	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55_vs_perc_dis/PGLS_results.tsv	-0.0400885629569 - 0.0343267296335803	tissue	lambda=1 delta=1kappa=1	None	All parameters fixed	3.82133079733045	0.0189834930077756	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
21	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55	perc_dis	0.0012476274397582	0.828693068904542	NA (q values only calculated for best models by AIC)	-0.0026477289179746	BM_Kappa	False	255.105215603352	255.429539927676	17.22296164598299	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55_vs_perc_dis/PGLS_results.tsv	-0.0264667684304154 - 0.021171310594466	tissue	lambda=1 delta=1kappa=ML	kappa	kappa : 0.508819142732241 (95% CI  NA  -  NA )	3.81616193148236	0.0121525711798167	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
22	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales	perc_dis	0.0039868053209189	0.698709351020708	NA (q values only calculated for best models by AIC)	-0.0138534942537431	BM	False	257.498217611403	257.822541935728	19.73427172282601	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales_vs_perc_dis/PGLS_results.tsv	-0.0834750354981105 - 0.0557680469906243	tissue	lambda=1 delta=1kappa=1	None	All parameters fixed	3.79033525519538	0.0355211945124323	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
23	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Nostocales	perc_dis	0.0078030539128761	0.587801476764831	NA (q values only calculated for best models by AIC)	0.0200759971261432	BM_Kappa	False	254.841915946199	255.166240270523	16.961259949660985	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Nostocales_vs_perc_dis/PGLS_results.tsv	-0.0519033721995677 - 0.0920553664518541	tissue	lambda=1 delta=1kappa=ML	kappa	kappa : 0.507584604323327 (95% CI  NA  -  NA )	3.43483436901073	0.0367241680233219	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
24	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales	perc_dis	0.0039868053209189	0.698709351020708	NA (q values only calculated for best models by AIC)	-0.0138534942537431	BM_Delta	False	257.498217611403	257.822541935728	19.73427172282601	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales_vs_perc_dis/PGLS_results.tsv	-0.0834750354981105 - 0.0557680469906243	tissue	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.387654628591345  -  NA )	3.79033525519538	0.0355211945124323	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
25	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Nostocales	perc_dis	0.0078242573207388	0.587292612366432	NA (q values only calculated for best models by AIC)	0.0179212879908994	BM_Delta	False	257.343807466852	257.668131791177	19.46315147031501	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Nostocales_vs_perc_dis/PGLS_results.tsv	-0.0462448989120509 - 0.0820874748938496	tissue	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.38545379162167  -  NA )	3.47374847450607	0.0327378504606889	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
26	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55	perc_dis	0.0006057067394396	0.880179847425191	NA (q values only calculated for best models by AIC)	-0.0028809166616598	BM	False	257.633772953869	257.958097278194	19.751518996500977	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55_vs_perc_dis/PGLS_results.tsv	-0.0400885629569 - 0.0343267296335803	tissue	lambda=1 delta=1kappa=1	None	All parameters fixed	3.82133079733045	0.0189834930077756	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
27	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55	perc_dis	0.0012476274397582	0.828693068904542	NA (q values only calculated for best models by AIC)	-0.0026477289179746	BM_Kappa	False	255.105215603352	255.429539927676	17.22296164598299	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55_vs_perc_dis/PGLS_results.tsv	-0.0264667684304154 - 0.021171310594466	tissue	lambda=1 delta=1kappa=ML	kappa	kappa : 0.508819142732241 (95% CI  NA  -  NA )	3.81616193148236	0.0121525711798167	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
28	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Nostocales	perc_dis	0.0078242573207388	0.587292612366432	NA (q values only calculated for best models by AIC)	0.0179212879908994	BM	False	257.343807466852	257.668131791177	19.46315147031501	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Nostocales_vs_perc_dis/PGLS_results.tsv	-0.0462448989120509 - 0.0820874748938496	tissue	lambda=1 delta=1kappa=1	None	All parameters fixed	3.47374847450607	0.0327378504606889	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
29	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Nostocales	perc_dis	0.0078030539128761	0.587801476764831	NA (q values only calculated for best models by AIC)	0.0200759971261432	BM_Kappa	False	254.841915946199	255.166240270523	16.961259949660985	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Nostocales_vs_perc_dis/PGLS_results.tsv	-0.0519033721995677 - 0.0920553664518541	tissue	lambda=1 delta=1kappa=ML	kappa	kappa : 0.507584604323327 (95% CI  NA  -  NA )	3.43483436901073	0.0367241680233219	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
30	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55	perc_dis	0.0006057067394396	0.880179847425191	NA (q values only calculated for best models by AIC)	-0.0028809166616598	BM_Delta	False	257.633772953869	257.958097278194	19.751518996500977	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55_vs_perc_dis/PGLS_results.tsv	-0.0400885629569 - 0.0343267296335803	tissue	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.388006820767757  -  NA )	3.82133079733045	0.0189834930077756	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
31	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55	perc_dis	0.0006057067394396	0.880179847425191	NA (q values only calculated for best models by AIC)	-0.0028809166616598	BM	False	257.633772953869	257.958097278194	19.751518996500977	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55_vs_perc_dis/PGLS_results.tsv	-0.0400885629569 - 0.0343267296335803	tissue	lambda=1 delta=1kappa=1	None	All parameters fixed	3.82133079733045	0.0189834930077756	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
32	opportunists_vs_disease	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55	perc_dis	0.0006057067394396	0.880179847425191	NA (q values only calculated for best models by AIC)	-0.0028809166616598	BM_Delta	False	257.633772953869	257.958097278194	19.751518996500977	None	None	../output/PIC_results/A6_opportunists_vs_disease/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55_vs_perc_dis/PGLS_results.tsv	-0.0400885629569 - 0.0343267296335803	tissue	lambda=1 delta=MLkappa=1	delta	delta : 1 (95% CI  0.388006820767757  -  NA )	3.82133079733045	0.0189834930077756	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
