	analysis_label	x_trait	y_trait	R2	p	FDR_q	N_unique_samples	slope	model_name	best_model	AIC	AICc	delta_AICc	filter_column	filter_value	results_dir	x_trait_slope_95CI	compartment	branch_length_transformation	estimated_parameter	parameter_value	intercept	x_trait_slope_stdev	trait_table	tree
11	A12a_Taxa_vs_Growth_Rate_Zeros_Excluded	mucus_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Synechococcales___D_4__Cyanobiaceae___D_5__Synechococcus_CC9902	growth_rate_mm_per_year	0.0656457241118537	0.356661808953314	0.42495875109331027	10	0.000729454446452	BM_Lambda	True	-38.8591085282232	-37.8591085282232	0.0	None	None	../output/PIC_results/A12a_Taxa_vs_Growth_Rate_Zeros_Excluded/PIC_mucus_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Synechococcales___D_4__Cyanobiaceae___D_5__Synechococcus_CC9902_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.000766557763823689 - 0.00222546665672778	mucus	lambda=ML delta=1kappa=1	lambda	lambda : 0.391487441002574 (95% CI  NA  -  0.890072756220987 )	0.103606449877888	0.0007632715358549	../output/trait_table_growth_rate_endos_present.tsv	../output/huang_roy_genus_tree.newick
12	A12a_Taxa_vs_Growth_Rate_Zeros_Excluded	skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhodobacterales___D_4__Rhodobacteraceae___D_5__Ruegeria	growth_rate_mm_per_year	0.0050408319539414	0.793870981130028	0.8891354988656313	6	-0.0005659893372301	BM_Lambda	True	-40.9163972180325	-39.9933202949556	0.0	None	None	../output/PIC_results/A12a_Taxa_vs_Growth_Rate_Zeros_Excluded/PIC_skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhodobacterales___D_4__Rhodobacteraceae___D_5__Ruegeria_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.00473134243294332 - 0.00359936375848292	skeleton	lambda=ML delta=1kappa=1	lambda	lambda : 0.412555787155228 (95% CI  NA  -  0.892510355094076 )	0.122001741999249	0.002125180150874	../output/trait_table_growth_rate_endos_present.tsv	../output/huang_roy_genus_tree.newick
13	A12a_Taxa_vs_Growth_Rate_Zeros_Excluded	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Sphingomonadales___D_4__Sphingomonadaceae___D_5__Sphingobium	growth_rate_mm_per_year	0.0684283778068976	0.346307200226213	0.424499019997416	15	0.0003596296178068	BM_Lambda	True	-38.9245059254767	-37.9245059254767	0.0	None	None	../output/PIC_results/A12a_Taxa_vs_Growth_Rate_Zeros_Excluded/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Sphingomonadales___D_4__Sphingomonadaceae___D_5__Sphingobium_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.000361693497412276 - 0.00108095273302604	mucus	lambda=ML delta=1kappa=1	lambda	lambda : 0.36276475567145 (95% CI  NA  -  0.896474481423774 )	0.0875629326398473	0.0003680219975607	../output/trait_table_growth_rate_endos_present.tsv	../output/huang_roy_genus_tree.newick
14	A12a_Taxa_vs_Growth_Rate_Zeros_Excluded	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Betaproteobacteriales___D_4__Burkholderiaceae___D_5__Aquabacterium	growth_rate_mm_per_year	0.092934395764812	0.250934684947991	0.3629297490613459	15	0.0003711003600754	BM_Lambda	True	-42.3353642246538	-41.4122873015769	0.0	None	None	../output/PIC_results/A12a_Taxa_vs_Growth_Rate_Zeros_Excluded/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Betaproteobacteriales___D_4__Burkholderiaceae___D_5__Aquabacterium_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.000236215382545871 - 0.000978416102696736	tissue	lambda=ML delta=1kappa=1	lambda	lambda : 0.327060709446926 (95% CI  NA  -  0.838732094012789 )	0.100490566507132	0.0003098549707251	../output/trait_table_growth_rate_endos_present.tsv	../output/huang_roy_genus_tree.newick
15	A12a_Taxa_vs_Growth_Rate_Zeros_Excluded	skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Pseudomonadaceae___D_5__Pseudomonas	growth_rate_mm_per_year	0.180681776710035	0.10073898174185	0.24527752076276524	17	0.0005430189226754	BM_Lambda	True	-44.0134206197944	-43.0903436967175	0.0	None	None	../output/PIC_results/A12a_Taxa_vs_Growth_Rate_Zeros_Excluded/PIC_skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Pseudomonadaceae___D_5__Pseudomonas_vs_growth_rate_mm_per_year/PGLS_results.tsv	-6.27069835281306e-05 - 0.00114874482887907	skeleton	lambda=ML delta=1kappa=1	lambda	lambda : 0.378638040099728 (95% CI  NA  -  0.842668279082416 )	0.0955481601500975	0.0003090438296957	../output/trait_table_growth_rate_endos_present.tsv	../output/huang_roy_genus_tree.newick
16	A12a_Taxa_vs_Growth_Rate_Zeros_Excluded	all_D_0__Bacteria___D_1__Proteobacteria___D_2__Deltaproteobacteria___D_3__Desulfobacterales___D_4__Desulfobacteraceae___D_5__Desulfobacter	growth_rate_mm_per_year	0.173032223674312	0.109037832741459	0.25442160973007105	15	0.0430561396351609	BM_Kappa	True	-43.2621557665869	-42.33907884351	0.0	None	None	../output/PIC_results/A12a_Taxa_vs_Growth_Rate_Zeros_Excluded/PIC_all_D_0__Bacteria___D_1__Proteobacteria___D_2__Deltaproteobacteria___D_3__Desulfobacterales___D_4__Desulfobacteraceae___D_5__Desulfobacter_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.00625078793292171 - 0.0923630672032436	all	lambda=1 delta=1kappa=ML	kappa	kappa : 1e-06 (95% CI  NA  -  0.41431939053259 )	0.110598375828327	0.0251565956980014	../output/trait_table_growth_rate_endos_present.tsv	../output/huang_roy_genus_tree.newick
17	A12a_Taxa_vs_Growth_Rate_Zeros_Excluded	tissue_D_0__Bacteria___D_1__Bacteroidetes___D_2__Bacteroidia___D_3__Flavobacteriales___D_4__Flavobacteriaceae___D_5__Maritimimonas	growth_rate_mm_per_year	0.0015351864979537	0.885447776122393	0.9182421382010001	8	5.58279591224555e-05	BM_Lambda	True	-40.8601630923968	-39.9370861693198	0.0	None	None	../output/PIC_results/A12a_Taxa_vs_Growth_Rate_Zeros_Excluded/PIC_tissue_D_0__Bacteria___D_1__Bacteroidetes___D_2__Bacteroidia___D_3__Flavobacteriales___D_4__Flavobacteriaceae___D_5__Maritimimonas_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.000689984469903265 - 0.000801640388148176	tissue	lambda=ML delta=1kappa=1	lambda	lambda : 0.413433848899714 (95% CI  NA  -  0.893821051987549 )	0.116793968260513	0.0003805165454212	../output/trait_table_growth_rate_endos_present.tsv	../output/huang_roy_genus_tree.newick
18	A12a_Taxa_vs_Growth_Rate_Zeros_Excluded	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Pseudomonadaceae___D_5__Pseudomonas	growth_rate_mm_per_year	0.382018137066085	0.014060082211691	0.08277372009506824	17	0.0005763961768506	BM_Lambda	True	-44.1426517111587	-43.1426517111587	0.0	None	None	../output/PIC_results/A12a_Taxa_vs_Growth_Rate_Zeros_Excluded/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Pseudomonadaceae___D_5__Pseudomonas_vs_growth_rate_mm_per_year/PGLS_results.tsv	0.000177875040354003 - 0.000974917313347378	mucus	lambda=ML delta=1kappa=1	lambda	lambda : 1e-06 (95% CI  NA  -  0.647971843690527 )	0.0582548011716281	0.0002033271104574	../output/trait_table_growth_rate_endos_present.tsv	../output/huang_roy_genus_tree.newick
19	A12a_Taxa_vs_Growth_Rate_Zeros_Excluded	all_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Pseudomonadaceae___D_5__Pseudomonas	growth_rate_mm_per_year	0.289578072178208	0.0315349445978548	0.11773045983199126	16	0.0006725110106083	BM_Lambda	True	-46.1697786186577	-45.2467016955808	0.0	None	None	../output/PIC_results/A12a_Taxa_vs_Growth_Rate_Zeros_Excluded/PIC_all_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Pseudomonadaceae___D_5__Pseudomonas_vs_growth_rate_mm_per_year/PGLS_results.tsv	0.000120729942726277 - 0.00122429207849035	all	lambda=ML delta=1kappa=1	lambda	lambda : 0.283806569334168 (95% CI  NA  -  0.798200873483782 )	0.074443345078103	0.000281520953001	../output/trait_table_growth_rate_endos_present.tsv	../output/huang_roy_genus_tree.newick
20	A12a_Taxa_vs_Growth_Rate_Zeros_Excluded	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Pseudomonadaceae___D_5__Pseudomonas	growth_rate_mm_per_year	0.158215086880982	0.127070202290181	0.28447149741650124	12	0.0004604898448374	BM_Lambda	True	-43.5509088126744	-42.6278318895975	0.0	None	None	../output/PIC_results/A12a_Taxa_vs_Growth_Rate_Zeros_Excluded/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Pseudomonadaceae___D_5__Pseudomonas_vs_growth_rate_mm_per_year/PGLS_results.tsv	-9.59122194337908e-05 - 0.00101689190910879	tissue	lambda=ML delta=1kappa=1	lambda	lambda : 0.343483632309664 (95% CI  NA  -  0.828888800057073 )	0.0940228519489387	0.00028387860422	../output/trait_table_growth_rate_endos_present.tsv	../output/huang_roy_genus_tree.newick
21	A12a_Taxa_vs_Growth_Rate_Zeros_Excluded	all_D_0__Bacteria___D_1__Bacteroidetes___D_2__Chlorobia___D_3__Chlorobiales___D_4__Chlorobiaceae___D_5__Prosthecochloris	growth_rate_mm_per_year	0.0837936815283087	0.276835238749716	0.369113651666288	17	-0.0008431666582929	BM_Lambda	True	-42.1815550471431	-41.2584781240661	0.0	None	None	../output/PIC_results/A12a_Taxa_vs_Growth_Rate_Zeros_Excluded/PIC_all_D_0__Bacteria___D_1__Bacteroidetes___D_2__Chlorobia___D_3__Chlorobiales___D_4__Chlorobiaceae___D_5__Prosthecochloris_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.0023036495822817 - 0.000617316265695873	all	lambda=ML delta=1kappa=1	lambda	lambda : 0.33200061578334 (95% CI  NA  -  0.883831714418648 )	0.124577143138377	0.0007451443489738	../output/trait_table_growth_rate_endos_present.tsv	../output/huang_roy_genus_tree.newick
22	A12a_Taxa_vs_Growth_Rate_Zeros_Excluded	all_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	growth_rate_mm_per_year	0.53493110756074	0.0012832774107338	0.02975362199018347	13	-0.0042447565911423	BM_Lambda	True	-52.5719210924201	-51.6488441693432	0.0	None	None	../output/PIC_results/A12a_Taxa_vs_Growth_Rate_Zeros_Excluded/PIC_all_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.00631802038540584 - -0.00217149279687892	all	lambda=ML delta=1kappa=1	lambda	lambda : 0.169805077693958 (95% CI  NA  -  0.764842073140659 )	0.174294018730006	0.0010577876501344	../output/trait_table_growth_rate_endos_present.tsv	../output/huang_roy_genus_tree.newick
23	A12a_Taxa_vs_Growth_Rate_Zeros_Excluded	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Moraxellaceae___D_5__Enhydrobacter	growth_rate_mm_per_year	0.504712832295561	0.0029957004470517	0.02975362199018347	16	0.150714531284395	BM_Kappa	True	-44.9799075317541	-43.9799075317541	0.0	None	None	../output/PIC_results/A12a_Taxa_vs_Growth_Rate_Zeros_Excluded/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Moraxellaceae___D_5__Enhydrobacter_vs_growth_rate_mm_per_year/PGLS_results.tsv	0.0695538120379244 - 0.231875250530866	mucus	lambda=1 delta=1kappa=ML	kappa	kappa : 0.344116500242266 (95% CI  NA  -  NA )	0.107552437080379	0.0414085302277913	../output/trait_table_growth_rate_endos_present.tsv	../output/huang_roy_genus_tree.newick
24	A12a_Taxa_vs_Growth_Rate_Zeros_Excluded	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhizobiales___D_4__Beijerinckiaceae___D_5__Methylobacterium	growth_rate_mm_per_year	1.1408722041271e-06	0.996867631238263	0.996867631238263	4	-3.64106798529098e-06	BM_Lambda	True	-40.8356517022093	-39.9125747791324	0.0	None	None	../output/PIC_results/A12a_Taxa_vs_Growth_Rate_Zeros_Excluded/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhizobiales___D_4__Beijerinckiaceae___D_5__Methylobacterium_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.00178931473512116 - 0.00178203259915058	tissue	lambda=ML delta=1kappa=1	lambda	lambda : 0.416261787078696 (95% CI  NA  -  0.89976931632796 )	0.117526188096333	0.0009110579934366	../output/trait_table_growth_rate_endos_present.tsv	../output/huang_roy_genus_tree.newick
25	A12a_Taxa_vs_Growth_Rate_Zeros_Excluded	skeleton_D_0__Bacteria___D_1__Chloroflexi___D_2__Chloroflexia___D_3__Chloroflexales___D_4__Chloroflexaceae___D_5__Candidatus_Chlorothrix	growth_rate_mm_per_year	0.331647161265478	0.0195669265253788	0.09070764613623138	15	0.0182285000270025	BM_Kappa	True	-43.8161895955358	-42.8931126724588	0.0	None	None	../output/PIC_results/A12a_Taxa_vs_Growth_Rate_Zeros_Excluded/PIC_skeleton_D_0__Bacteria___D_1__Chloroflexi___D_2__Chloroflexia___D_3__Chloroflexales___D_4__Chloroflexaceae___D_5__Candidatus_Chlorothrix_vs_growth_rate_mm_per_year/PGLS_results.tsv	0.00467324342899875 - 0.0317837566250063	skeleton	lambda=1 delta=1kappa=ML	kappa	kappa : 0.404818086523892 (95% CI  NA  -  NA )	0.0958063100745988	0.0069159472438794	../output/trait_table_growth_rate_endos_present.tsv	../output/huang_roy_genus_tree.newick
26	A12a_Taxa_vs_Growth_Rate_Zeros_Excluded	skeleton_D_0__Bacteria___D_1__Spirochaetes___D_2__Spirochaetia___D_3__Spirochaetales___D_4__Spirochaetaceae___D_5__Spirochaeta_2	growth_rate_mm_per_year	0.0666275528687569	0.334428815721554	0.424499019997416	8	-0.0012965301279385	BM_Lambda	True	-41.866410102909	-40.9433331798321	0.0	None	None	../output/PIC_results/A12a_Taxa_vs_Growth_Rate_Zeros_Excluded/PIC_skeleton_D_0__Bacteria___D_1__Spirochaetes___D_2__Spirochaetia___D_3__Spirochaetales___D_4__Spirochaetaceae___D_5__Spirochaeta_2_vs_growth_rate_mm_per_year/PGLS_results.tsv	-0.00383852823938129 - 0.00124546798350412	skeleton	lambda=ML delta=1kappa=1	lambda	lambda : 0.510850905334318 (95% CI  NA  -  0.924874834885248 )	0.126031351030329	0.0012969378119605	../output/trait_table_growth_rate_endos_present.tsv	../output/huang_roy_genus_tree.newick
27	A12a_Taxa_vs_Growth_Rate_Zeros_Excluded	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhodospirillales___D_4__Terasakiellaceae___D_5__uncultured	growth_rate_mm_per_year	0.506431430324384	0.001989326527708	0.02975362199018347	16	0.0005629111170341	BM_Kappa	True	-48.2715357895744	-47.3484588664974	0.0	None	None	../output/PIC_results/A12a_Taxa_vs_Growth_Rate_Zeros_Excluded/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhodospirillales___D_4__Terasakiellaceae___D_5__uncultured_vs_growth_rate_mm_per_year/PGLS_results.tsv	0.000271809041655291 - 0.000854013192412969	tissue	lambda=1 delta=1kappa=ML	kappa	kappa : 0.442686906295596 (95% CI  NA  -  NA )	0.113052949733877	0.00014852146703	../output/trait_table_growth_rate_endos_present.tsv	../output/huang_roy_genus_tree.newick
