	analysis_label	pic_x_trait	pic_y_trait	R2	p	sig_marker	FDR_q	slope	pic_filter_column	pic_filter_value	results_dir	slope_std_error	T_stat	pic_suffix	trait_table	tree
13	A14b_Taxa_vs_Dominance_Zeros_Included	skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Dstr_E11___D_4__uncultured_alpha_proteobacterium___D_5__uncultured_alpha_proteobacterium	dominance_all	0.06858	0.0754	.	0.17034814814814814	-0.0003748	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Dstr_E11___D_4__uncultured_alpha_proteobacterium___D_5__uncultured_alpha_proteobacterium_vs_dominance_all/"""	0.0002059	-1.82		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
14	A14b_Taxa_vs_Dominance_Zeros_Included	skeleton_D_0__Bacteria___D_1__Bacteroidetes___D_2__Bacteroidia___D_3__Cytophagales___D_4__Cyclobacteriaceae___D_5__uncultured	dominance_all	9.581e-05	0.948	n.s	0.948	0.0000267	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Bacteroidetes___D_2__Bacteroidia___D_3__Cytophagales___D_4__Cyclobacteriaceae___D_5__uncultured_vs_dominance_all/"""	0.0004066	0.066		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
15	A14b_Taxa_vs_Dominance_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Alteromonadales___D_4__Pseudoalteromonadaceae___D_5__Pseudoalteromonas	dominance_all	0.0002197	0.923	n.s	0.9383833333333333	-1.914e-05	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Alteromonadales___D_4__Pseudoalteromonadaceae___D_5__Pseudoalteromonas_vs_dominance_all/"""	1.969e-04	-0.097		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
16	A14b_Taxa_vs_Dominance_Zeros_Included	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Pseudomonadaceae___D_5__Pseudomonas	dominance_all	0.02567	0.293	n.s	0.40620454545454543	-0.0002243	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Pseudomonadaceae___D_5__Pseudomonas_vs_dominance_all/"""	0.0002107	-1.064		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
17	A14b_Taxa_vs_Dominance_Zeros_Included	all_D_0__Bacteria___D_1__Bacteroidetes___D_2__Bacteroidia___D_3__Bacteroidales___D_4__Rikenellaceae___D_5__Rikenellaceae_RC9_gut_group	dominance_all	0.581	1.98e-10	***	6.0389999999999995e-09	5.701e-04	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Bacteroidetes___D_2__Bacteroidia___D_3__Bacteroidales___D_4__Rikenellaceae___D_5__Rikenellaceae_RC9_gut_group_vs_dominance_all/"""	7.063e-05	8.073		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
18	A14b_Taxa_vs_Dominance_Zeros_Included	all_D_0__Bacteria___D_1__Proteobacteria___D_2__Deltaproteobacteria___D_3__Desulfobacterales___D_4__Desulfobacteraceae___D_5__Desulfobacter	dominance_all	0.06075	0.0878	.	0.18468275862068967	-0.0007766	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Proteobacteria___D_2__Deltaproteobacteria___D_3__Desulfobacterales___D_4__Desulfobacteraceae___D_5__Desulfobacter_vs_dominance_all/"""	0.0004454	-1.743		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
19	A14b_Taxa_vs_Dominance_Zeros_Included	all_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Pseudomonadaceae___D_5__Pseudomonas	dominance_all	0.1981	0.00135	**	0.008235000000000001	0.0010579	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Pseudomonadaceae___D_5__Pseudomonas_vs_dominance_all/"""	0.0003105	3.407		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
20	A14b_Taxa_vs_Dominance_Zeros_Included	all_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhodospirillales___D_4__Terasakiellaceae___D_5__uncultured	dominance_all	0.01318	0.432	n.s	0.549	0.0001193	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhodospirillales___D_4__Terasakiellaceae___D_5__uncultured_vs_dominance_all/"""	0.0001506	0.792		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
21	A14b_Taxa_vs_Dominance_Zeros_Included	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Enterobacteriales___D_4__Enterobacteriaceae___D_5__Pantoea	dominance_all	0.2187	0.0012	**	0.008133333333333333	1.079e-04	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Enterobacteriales___D_4__Enterobacteriaceae___D_5__Pantoea_vs_dominance_all/"""	3.111e-05	3.469		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
22	A14b_Taxa_vs_Dominance_Zeros_Included	skeleton_D_0__Bacteria___D_1__Firmicutes___D_2__Clostridia___D_3__Clostridiales___D_4__Clostridiaceae_4___D_5__Paramaledivibacter	dominance_all	0.03027	0.242	n.s	0.3529285714285714	-0.0002765	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Firmicutes___D_2__Clostridia___D_3__Clostridiales___D_4__Clostridiaceae_4___D_5__Paramaledivibacter_vs_dominance_all/"""	0.0002333	-1.185		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
23	A14b_Taxa_vs_Dominance_Zeros_Included	tissue_D_0__Bacteria___D_1__Tenericutes___D_2__Mollicutes___D_3__Mycoplasmatales___D_4__Mycoplasmataceae___D_5__Mycoplasma	dominance_all	0.0006438	0.869	n.s	0.8984576271186441	0.006228	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_tissue_D_0__Bacteria___D_1__Tenericutes___D_2__Mollicutes___D_3__Mycoplasmatales___D_4__Mycoplasmataceae___D_5__Mycoplasma_vs_dominance_all/"""	0.037422	0.166		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
24	A14b_Taxa_vs_Dominance_Zeros_Included	all_D_0__Bacteria___D_1__Spirochaetes___D_2__Spirochaetia___D_3__Spirochaetales___D_4__Spirochaetaceae___D_5__Spirochaeta_2	dominance_all	0.0681	0.0701	.	0.16446538461538462	-0.0006042	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Spirochaetes___D_2__Spirochaetia___D_3__Spirochaetales___D_4__Spirochaetaceae___D_5__Spirochaeta_2_vs_dominance_all/"""	0.0003260	-1.853		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
25	A14b_Taxa_vs_Dominance_Zeros_Included	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55	dominance_all	0.1305	0.0148	*	0.048495	0.0005005	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55_vs_dominance_all/"""	0.0001970	2.54		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
26	A14b_Taxa_vs_Dominance_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales___D_4__Vibrionaceae___D_5__Photobacterium	dominance_all	0.01854	0.373	n.s	0.4946304347826087	-0.0006121	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales___D_4__Vibrionaceae___D_5__Photobacterium_vs_dominance_all/"""	0.0006793	-0.901		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
27	A14b_Taxa_vs_Dominance_Zeros_Included	skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Deltaproteobacteria___D_3__Myxococcales___D_4__P3OB_42___D_5__uncultured_bacterium	dominance_all	0.004641	0.649	n.s	0.7515660377358491	0.0003113	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Deltaproteobacteria___D_3__Myxococcales___D_4__P3OB_42___D_5__uncultured_bacterium_vs_dominance_all/"""	0.0006796	0.458		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
28	A14b_Taxa_vs_Dominance_Zeros_Included	skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Oceanospirillales___D_4__Endozoicomonadaceae___D_5__Endozoicomonas	dominance_all	0.06115	0.0938	.	0.19072666666666666	0.0014209	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Oceanospirillales___D_4__Endozoicomonadaceae___D_5__Endozoicomonas_vs_dominance_all/"""	0.0008299	1.712		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
29	A14b_Taxa_vs_Dominance_Zeros_Included	skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhodospirillales___D_4__Terasakiellaceae___D_5__uncultured	dominance_all	0.08385	0.0484	*	0.13419999999999999	0.0003726	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhodospirillales___D_4__Terasakiellaceae___D_5__uncultured_vs_dominance_all/"""	0.0001836	2.029		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
30	A14b_Taxa_vs_Dominance_Zeros_Included	skeleton_D_0__Bacteria___D_1__Bacteroidetes___D_2__Chlorobia___D_3__Chlorobiales___D_4__Chlorobiaceae___D_5__Prosthecochloris	dominance_all	0.05731	0.105	n.s	0.19409090909090906	-0.0004280	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Bacteroidetes___D_2__Chlorobia___D_3__Chlorobiales___D_4__Chlorobiaceae___D_5__Prosthecochloris_vs_dominance_all/"""	0.0002588	-1.654		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
31	A14b_Taxa_vs_Dominance_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Betaproteobacteriales___D_4__Burkholderiaceae___D_5__Aquabacterium	dominance_all	0.2656	0.000292	***	0.0029686666666666668	-0.0007266	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Betaproteobacteriales___D_4__Burkholderiaceae___D_5__Aquabacterium_vs_dominance_all/"""	0.0001843	-3.943		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
32	A14b_Taxa_vs_Dominance_Zeros_Included	mucus_D_0__Bacteria___D_1__Tenericutes___D_2__Mollicutes___D_3__Entomoplasmatales___D_4__Spiroplasmataceae___D_5__Spiroplasma	dominance_all	0.0008106	0.853	n.s	0.8971206896551724	-0.0005446	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Tenericutes___D_2__Mollicutes___D_3__Entomoplasmatales___D_4__Spiroplasmataceae___D_5__Spiroplasma_vs_dominance_all/"""	0.0029160	-0.187		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
33	A14b_Taxa_vs_Dominance_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhizobiales___D_4__Stappiaceae___D_5__Pseudovibrio	dominance_all	0.07999	0.0598	.	0.15199166666666666	0.0001958	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhizobiales___D_4__Stappiaceae___D_5__Pseudovibrio_vs_dominance_all/"""	0.0001012	1.934		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
34	A14b_Taxa_vs_Dominance_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Sphingomonadales___D_4__Sphingomonadaceae___D_5__Sphingobium	dominance_all	0.2434	0.000574	***	0.0050019999999999995	-0.0006134	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Sphingomonadales___D_4__Sphingomonadaceae___D_5__Sphingobium_vs_dominance_all/"""	0.0001649	-3.72		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
35	A14b_Taxa_vs_Dominance_Zeros_Included	tissue_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	dominance_all	0.1462	0.00954	**	0.038796	-0.0013878	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_tissue_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus_vs_dominance_all/"""	0.0005115	-2.713		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
36	A14b_Taxa_vs_Dominance_Zeros_Included	tissue_D_0__Bacteria___D_1__Bacteroidetes___D_2__Bacteroidia___D_3__Flavobacteriales___D_4__Flavobacteriaceae___D_5__Maritimimonas	dominance_all	0.04281	0.173	n.s	0.27215384615384614	0.0004178	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_tissue_D_0__Bacteria___D_1__Bacteroidetes___D_2__Bacteroidia___D_3__Flavobacteriales___D_4__Flavobacteriaceae___D_5__Maritimimonas_vs_dominance_all/"""	0.0003013	1.387		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
37	A14b_Taxa_vs_Dominance_Zeros_Included	all_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55	dominance_all	0.039	0.174	n.s	0.27215384615384614	0.0005904	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55_vs_dominance_all/"""	0.0004275	1.381		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
38	A14b_Taxa_vs_Dominance_Zeros_Included	all_D_0__Bacteria___D_1__Bacteroidetes___D_2__Chlorobia___D_3__Chlorobiales___D_4__Chlorobiaceae___D_5__Prosthecochloris	dominance_all	0.04715	0.134	n.s	0.24041176470588238	-0.0008361	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Bacteroidetes___D_2__Chlorobia___D_3__Chlorobiales___D_4__Chlorobiaceae___D_5__Prosthecochloris_vs_dominance_all/"""	0.0005483	-1.525		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
39	A14b_Taxa_vs_Dominance_Zeros_Included	all_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Synechococcales___D_4__Cyanobiaceae___D_5__Synechococcus_CC9902	dominance_all	0.004342	0.653	n.s	0.7515660377358491	-0.0006357	None	None	" ../output/PIC_results/A14b_Taxa_vs_Dominance_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Synechococcales___D_4__Cyanobiaceae___D_5__Synechococcus_CC9902_vs_dominance_all/"""	0.0014041	-0.453		../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros.tsv	../output/huang_roy_genus_tree.newick
