	analysis_label	x_trait	y_trait	R2	p	FDR_q	N_unique_samples	slope	model_name	best_model	AIC	AICc	delta_AICc	filter_column	filter_value	results_dir	x_trait_slope_95CI	compartment	branch_length_transformation	estimated_parameter	parameter_value	intercept	x_trait_slope_stdev	trait_table	tree
10	A15c_Taxa_vs_Depth_Zeros_Included	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Sphingomonadales___D_4__Sphingomonadaceae___D_5__Sphingobium	depth	0.0340725685543063	0.366675917713418	0.8814429648166321	28	0.0045156819179753	BM_Kappa	True	103.64271547795	104.164454608385	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Sphingomonadales___D_4__Sphingomonadaceae___D_5__Sphingobium_vs_depth/PGLS_results.tsv	-0.00510362111329581 - 0.0141349849492464	tissue	lambda=1 delta=1kappa=ML	kappa	kappa : 0.120897438401736 (95% CI  NA  -  0.819121225641423 )	3.88013555380454	0.0049078076690158	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
11	A15c_Taxa_vs_Depth_Zeros_Included	mucus_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Synechococcales___D_4__Cyanobiaceae___D_5__Synechococcus_CC9902	depth	0.044334833251856	0.301851417272863	0.8814429648166321	14	-0.0141723193657612	BM_Kappa	True	103.332191742858	103.853930873293	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Cyanobacteria___D_2__Oxyphotobacteria___D_3__Synechococcales___D_4__Cyanobiaceae___D_5__Synechococcus_CC9902_vs_depth/PGLS_results.tsv	-0.0404975217997786 - 0.0121528830682562	mucus	lambda=1 delta=1kappa=ML	kappa	kappa : 0.0476412559445061 (95% CI  NA  -  0.686710614729154 )	4.36797020331244	0.0134312257316415	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
12	A15c_Taxa_vs_Depth_Zeros_Included	tissue_D_0__Bacteria___D_1__Tenericutes___D_2__Mollicutes___D_3__Mycoplasmatales___D_4__Mycoplasmataceae___D_5__Mycoplasma	depth	0.0185965636261245	0.506520576929546	0.8814429648166321	20	-1.26903082514412	BM_Kappa	True	104.02641398668	104.548153117115	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_tissue_D_0__Bacteria___D_1__Tenericutes___D_2__Mollicutes___D_3__Mycoplasmatales___D_4__Mycoplasmataceae___D_5__Mycoplasma_vs_depth/PGLS_results.tsv	-4.95736326942976 - 2.41930161914151	tissue	lambda=1 delta=1kappa=ML	kappa	kappa : 0.0364301612076644 (95% CI  NA  -  0.72361429040389 )	4.20103822893685	1.88180226749267	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
13	A15c_Taxa_vs_Depth_Zeros_Included	all_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhizobiales___D_4__Stappiaceae___D_5__Pseudovibrio	depth	0.22934989928535	0.0133174296030834	0.3928641732909603	18	0.0277578910772454	BM_Lambda	True	101.655390647838	102.177129778272	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhizobiales___D_4__Stappiaceae___D_5__Pseudovibrio_vs_depth/PGLS_results.tsv	0.00740077464340995 - 0.0481150075110809	all	lambda=ML delta=1kappa=1	lambda	lambda : 0.030140254422133 (95% CI  NA  -  0.847663816965673 )	3.65613263132639	0.010386283894814	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
14	A15c_Taxa_vs_Depth_Zeros_Included	all_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus	depth	0.0037248165252473	0.767099797350344	0.9118641414067995	25	-0.0069481985074903	BM_Kappa	True	104.41366938326	104.935408513694	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_all_D_0__Archaea___D_1__Thaumarchaeota___D_2__Nitrososphaeria___D_3__Nitrosopumilales___D_4__Nitrosopumilaceae___D_5__Candidatus_Nitrosopumilus_vs_depth/PGLS_results.tsv	-0.0524113860137783 - 0.0385149889987976	all	lambda=1 delta=1kappa=ML	kappa	kappa : 0.0509316436296395 (95% CI  NA  -  0.729717907699664 )	4.18427614775869	0.0231955038297387	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
15	A15c_Taxa_vs_Depth_Zeros_Included	all_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Pseudomonadaceae___D_5__Pseudomonas	depth	0.0011720643689184	0.868133353670988	0.9211578135601762	16	0.0009931807552641	BM_Kappa	True	104.48084989641	105.002589026845	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Pseudomonadaceae___D_5__Pseudomonas_vs_depth/PGLS_results.tsv	-0.0106065619081163 - 0.0125929234186447	all	lambda=1 delta=1kappa=ML	kappa	kappa : 0.0701332412225593 (95% CI  NA  -  0.761038776031196 )	4.02643235984959	0.0059182360527451	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
16	A15c_Taxa_vs_Depth_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Moraxellaceae___D_5__Enhydrobacter	depth	0.0008144537314048	0.889932124964916	0.9211578135601762	29	-0.0168667615199503	BM_Kappa	True	104.489061183228	105.010800313663	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Pseudomonadales___D_4__Moraxellaceae___D_5__Enhydrobacter_vs_depth/PGLS_results.tsv	-0.253225692928762 - 0.219492169888861	mucus	lambda=1 delta=1kappa=ML	kappa	kappa : 0.0558848970689985 (95% CI  NA  -  0.735637701041111 )	4.08964356868258	0.120591291535108	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
17	A15c_Taxa_vs_Depth_Zeros_Included	skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Dstr_E11___D_4__uncultured_alpha_proteobacterium___D_5__uncultured_alpha_proteobacterium	depth	0.0206007418553465	0.484238727470594	0.8814429648166321	25	-0.0112447163949498	BM_Kappa	True	103.969340131933	104.491079262368	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Dstr_E11___D_4__uncultured_alpha_proteobacterium___D_5__uncultured_alpha_proteobacterium_vs_depth/PGLS_results.tsv	-0.0422644034667542 - 0.0197749706768546	skeleton	lambda=1 delta=1kappa=ML	kappa	kappa : 0.0520757359441205 (95% CI  NA  -  0.727706787020149 )	4.15780751294584	0.0158263709550022	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
18	A15c_Taxa_vs_Depth_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Oceanospirillales___D_4__Endozoicomonadaceae___D_5__Endozoicomonas	depth	0.147984876193883	0.0523212544358496	0.621442112370259	27	-0.0083595779836863	BM_Kappa	True	100.372794559393	100.894533689828	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Oceanospirillales___D_4__Endozoicomonadaceae___D_5__Endozoicomonas_vs_depth/PGLS_results.tsv	-0.0163846657209434 - -0.000334490246429328	mucus	lambda=1 delta=1kappa=ML	kappa	kappa : 0.113746223705084 (95% CI  NA  -  0.744079404354074 )	4.79938842035791	0.0040944325190086	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
19	A15c_Taxa_vs_Depth_Zeros_Included	all_D_0__Bacteria___D_1__Spirochaetes___D_2__Spirochaetia___D_3__Spirochaetales___D_4__Spirochaetaceae___D_5__Spirochaeta_2	depth	0.0096563518524585	0.632949296965241	0.8814429648166321	19	-0.0297811317528316	BM_Kappa	True	104.258742893158	104.780482023593	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Spirochaetes___D_2__Spirochaetia___D_3__Spirochaetales___D_4__Spirochaetaceae___D_5__Spirochaeta_2_vs_depth/PGLS_results.tsv	-0.150445228900544 - 0.0908829653948807	all	lambda=1 delta=1kappa=ML	kappa	kappa : 0.068454771908928 (95% CI  NA  -  0.733977531103262 )	4.18912844299959	0.0615633148712818	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
20	A15c_Taxa_vs_Depth_Zeros_Included	tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55	depth	0.0789500886108823	0.164388776047275	0.8328751570438918	11	0.0033967560839041	BM_Kappa	True	102.401914698055	102.92365382849	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_tissue_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55_vs_depth/PGLS_results.tsv	-0.00124497615280809 - 0.00803848832061646	tissue	lambda=1 delta=1kappa=ML	kappa	kappa : 1e-06 (95% CI  NA  -  0.607718961668693 )	3.75839019309391	0.0023682307330164	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
21	A15c_Taxa_vs_Depth_Zeros_Included	all_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Alteromonadales___D_4__Pseudoalteromonadaceae___D_5__Pseudoalteromonas	depth	0.0153931800807358	0.545937632734179	0.8814429648166321	29	0.0088659021779338	BM_Kappa	True	104.107882683583	104.629621814018	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Alteromonadales___D_4__Pseudoalteromonadaceae___D_5__Pseudoalteromonas_vs_depth/PGLS_results.tsv	-0.0195028759338963 - 0.037234680289764	all	lambda=1 delta=1kappa=ML	kappa	kappa : 0.0695013314543124 (95% CI  NA  -  0.745656950817682 )	4.06997051042908	0.0144738663835868	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
22	A15c_Taxa_vs_Depth_Zeros_Included	all_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Betaproteobacteriales___D_4__Burkholderiaceae___D_5__Aquabacterium	depth	0.0089285839428854	0.646129326868765	0.8814429648166321	18	0.0037180205557409	BM_Kappa	True	104.28596065889	104.807699789325	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Betaproteobacteriales___D_4__Burkholderiaceae___D_5__Aquabacterium_vs_depth/PGLS_results.tsv	-0.0119539432256972 - 0.0193899843371791	all	lambda=1 delta=1kappa=ML	kappa	kappa : 0.0906486977644612 (95% CI  NA  -  0.789090142045719 )	3.91815410280102	0.0079958998884888	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
23	A15c_Taxa_vs_Depth_Zeros_Included	all_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales___D_4__Vibrionaceae___D_5__Vibrio	depth	0.0008918013928874	0.884856739714683	0.9211578135601762	29	0.0045383263307257	BM_Kappa	True	104.48704805367	105.008787184105	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Vibrionales___D_4__Vibrionaceae___D_5__Vibrio_vs_depth/PGLS_results.tsv	-0.0562357489624306 - 0.0653124016238821	all	lambda=1 delta=1kappa=ML	kappa	kappa : 0.0613198011741421 (95% CI  NA  -  0.75338663514907 )	4.06111748320005	0.0310071812720185	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
24	A15c_Taxa_vs_Depth_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55	depth	0.079007962420133	0.164227643220748	0.8328751570438918	16	0.0033647963219047	BM_Kappa	True	102.400280946944	102.922020077378	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55_vs_depth/PGLS_results.tsv	-0.00123143351870359 - 0.00796102616251308	mucus	lambda=1 delta=1kappa=ML	kappa	kappa : 1e-06 (95% CI  NA  -  0.605203835297957 )	3.75609432037549	0.0023450152248001	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
25	A15c_Taxa_vs_Depth_Zeros_Included	mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Betaproteobacteriales___D_4__Burkholderiaceae___D_5__Aquabacterium	depth	0.02755075966624	0.417723901311528	0.8814429648166321	19	-0.0066778980790204	BM_Kappa	True	103.813809642489	104.335548772924	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_mucus_D_0__Bacteria___D_1__Proteobacteria___D_2__Gammaproteobacteria___D_3__Betaproteobacteriales___D_4__Burkholderiaceae___D_5__Aquabacterium_vs_depth/PGLS_results.tsv	-0.0225508214059029 - 0.009195025247862	mucus	lambda=1 delta=1kappa=ML	kappa	kappa : 1e-06 (95% CI  NA  -  0.67392939413381 )	4.64757254698486	0.0080984302688175	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
26	A15c_Taxa_vs_Depth_Zeros_Included	skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhodobacterales___D_4__Rhodobacteraceae___D_5__Ruegeria	depth	0.0397562363092826	0.328795869222813	0.8814429648166321	5	-0.0506721844390648	BM_Kappa	True	103.485411277125	104.00715040756	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rhodobacterales___D_4__Rhodobacteraceae___D_5__Ruegeria_vs_depth/PGLS_results.tsv	-0.150306328285786 - 0.048961959407656	skeleton	lambda=1 delta=1kappa=ML	kappa	kappa : 1e-06 (95% CI  NA  -  0.708939981566103 )	4.67457610403726	0.0508337468605718	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
27	A15c_Taxa_vs_Depth_Zeros_Included	all_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Sphingomonadales___D_4__Sphingomonadaceae___D_5__Sphingobium	depth	1.88775101151335e-06	0.994685132555341	0.994685132555341	26	-4.92836293852616e-05	BM_Kappa	True	104.510133264589	105.031872395024	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_all_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Sphingomonadales___D_4__Sphingomonadaceae___D_5__Sphingobium_vs_depth/PGLS_results.tsv	-0.0144002242607158 - 0.0143016570019453	all	lambda=1 delta=1kappa=ML	kappa	kappa : 0.0582018707090878 (95% CI  NA  -  0.750245872708595 )	4.08943032544832	0.0073219084853727	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
28	A15c_Taxa_vs_Depth_Zeros_Included	skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55	depth	0.0898743589705457	0.14540783980407	0.8328751570438918	9	0.0041885463524154	BM_Kappa	True	99.4396555143254	99.98511005978	0.0	None	None	../output/PIC_results/A15c_Taxa_vs_Depth_Zeros_Included/PIC_skeleton_D_0__Bacteria___D_1__Proteobacteria___D_2__Alphaproteobacteria___D_3__Rickettsiales___D_4__Midichloriaceae___D_5__MD3_55_vs_depth/PGLS_results.tsv	-0.00125884091451093 - 0.00963593361934184	skeleton	lambda=1 delta=1kappa=ML	kappa	kappa : 1e-06 (95% CI  NA  -  0.659728955633244 )	3.7033181317452	0.0027792792178195	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_zeros_depth.tsv	../output/huang_roy_genus_tree.newick
