	model_name	compartment	formula	n_parameters	x_traits	y_trait	x_trait	R2	Pr(>|t|)	Estimate	Std. Error	t value	CI lower	CI upper	estimated_parameter	parameter_value	n	AIC	AICc	delta_AICc	best_model	filter_column	filter_value	trait_table	tree	results_dir	FDR_q	analysis_label
10	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + temperature	3	tissue_Endozoicomonas,temperature	perc_dis	temperature	0.428019320458726	0.933808145201646	0.0447594855757458	0.532496709747356	0.0840558913443467	-0.998934065529071	1.08845303668056	lambda : 1e-06 (95% CI  NA  -  0.577210617933617 )	1e-06	24	140.115400627012	141.315400627012	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_temperature_vs_perc_dis/PGLS_results.tsv	0.982020486279827	Endozoicomonas_and_confounders_vs_disease
11	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + latitude + depth + turf_contact_percent	5	tissue_Endozoicomonas,latitude,depth,turf_contact_percent	perc_dis	depth	0.442779126094898	0.876607801695255	0.0969676601181885	0.616147112420198	0.157377447956064	-1.1106806802254	1.30461600046178	lambda : 1e-06 (95% CI  NA  -  0.671694313871125 )	1e-06	24	143.487956376491	146.821289709824	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_latitude_and_depth_and_turf_contact_percent_vs_perc_dis/PGLS_results.tsv	0.982020486279827	Endozoicomonas_and_confounders_vs_disease
12	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent	5	tissue_Endozoicomonas,depth,temperature,turf_contact_percent	perc_dis	tissue_Endozoicomonas	0.438484603697228	0.0026965218501793	0.0188460125555066	0.0054661474759982	3.44776876918511	0.0081323635025501	0.0295596616084631	lambda : 1e-06 (95% CI  NA  -  0.61227469397527 )	1e-06	24	143.672216146304	147.005549479637	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_depth_and_temperature_and_turf_contact_percent_vs_perc_dis/PGLS_results.tsv	0.0112763641007498	Endozoicomonas_and_confounders_vs_disease
13	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent	5	tissue_Endozoicomonas,depth,temperature,turf_contact_percent	perc_dis	depth	0.438484603697228	0.958064403735524	-0.031387992799501	0.589105079372523	-0.0532808048997531	-1.18603394836965	1.12325796277064	lambda : 1e-06 (95% CI  NA  -  0.61227469397527 )	1e-06	24	143.672216146304	147.005549479637	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_depth_and_temperature_and_turf_contact_percent_vs_perc_dis/PGLS_results.tsv	0.982020486279827	Endozoicomonas_and_confounders_vs_disease
14	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent	5	tissue_Endozoicomonas,depth,temperature,turf_contact_percent	perc_dis	temperature	0.438484603697228	0.926710851543707	0.0551465154610002	0.591623189629472	0.0932122276943504	-1.10443493621277	1.21472796713477	lambda : 1e-06 (95% CI  NA  -  0.61227469397527 )	1e-06	24	143.672216146304	147.005549479637	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_depth_and_temperature_and_turf_contact_percent_vs_perc_dis/PGLS_results.tsv	0.982020486279827	Endozoicomonas_and_confounders_vs_disease
15	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent	5	tissue_Endozoicomonas,depth,temperature,turf_contact_percent	perc_dis	turf_contact_percent	0.438484603697228	0.561237930375883	-0.131495170532804	0.222353863639792	-0.591377943159212	-0.567308743266796	0.304318402201188	lambda : 1e-06 (95% CI  NA  -  0.61227469397527 )	1e-06	24	143.672216146304	147.005549479637	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_depth_and_temperature_and_turf_contact_percent_vs_perc_dis/PGLS_results.tsv	0.982020486279827	Endozoicomonas_and_confounders_vs_disease
16	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent + observed_features_all	6	tissue_Endozoicomonas,depth,temperature,turf_contact_percent,observed_features_all	perc_dis	observed_features_all	0.448114340210342	0.582097383243722	0.0091658923125406	0.0163551996743016	0.56042680585201	-0.0228902990490904	0.0412220836741717	lambda : 1e-06 (95% CI  NA  -  0.564515690200483 )	1e-06	24	145.257056778418	150.198233249006	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_depth_and_temperature_and_turf_contact_percent_and_observed_features_all_vs_perc_dis/PGLS_results.tsv	0.982020486279827	Endozoicomonas_and_confounders_vs_disease
17	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent + observed_features_all	6	tissue_Endozoicomonas,depth,temperature,turf_contact_percent,observed_features_all	perc_dis	turf_contact_percent	0.448114340210342	0.522497549949674	-0.149135835501235	0.22865648881456	-0.652226561662041	-0.597302553577773	0.299030882575302	lambda : 1e-06 (95% CI  NA  -  0.564515690200483 )	1e-06	24	145.257056778418	150.198233249006	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_depth_and_temperature_and_turf_contact_percent_and_observed_features_all_vs_perc_dis/PGLS_results.tsv	0.982020486279827	Endozoicomonas_and_confounders_vs_disease
18	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent + observed_features_all	6	tissue_Endozoicomonas,depth,temperature,turf_contact_percent,observed_features_all	perc_dis	temperature	0.448114340210342	0.876718403914177	0.0954952723480744	0.606886154073373	0.157352860511181	-1.09400158963574	1.28499213433189	lambda : 1e-06 (95% CI  NA  -  0.564515690200483 )	1e-06	24	145.257056778418	150.198233249006	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_depth_and_temperature_and_turf_contact_percent_and_observed_features_all_vs_perc_dis/PGLS_results.tsv	0.982020486279827	Endozoicomonas_and_confounders_vs_disease
19	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent + observed_features_all	6	tissue_Endozoicomonas,depth,temperature,turf_contact_percent,observed_features_all	perc_dis	depth	0.448114340210342	0.921213079730901	-0.0604086487717279	0.602265924448266	-0.10030228561755	-1.24084986069033	1.12003256314687	lambda : 1e-06 (95% CI  NA  -  0.564515690200483 )	1e-06	24	145.257056778418	150.198233249006	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_depth_and_temperature_and_turf_contact_percent_and_observed_features_all_vs_perc_dis/PGLS_results.tsv	0.982020486279827	Endozoicomonas_and_confounders_vs_disease
20	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent + observed_features_all	6	tissue_Endozoicomonas,depth,temperature,turf_contact_percent,observed_features_all	perc_dis	(Intercept)	0.448114340210342	0.944536768506317	-1.07966257791661	15.3043216626018	-0.0705462549545672	-31.0761330366162	28.916807880783	lambda : 1e-06 (95% CI  NA  -  0.564515690200483 )	1e-06	24	145.257056778418	150.198233249006	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_depth_and_temperature_and_turf_contact_percent_and_observed_features_all_vs_perc_dis/PGLS_results.tsv	0.982020486279827	Endozoicomonas_and_confounders_vs_disease
21	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth	3	tissue_Endozoicomonas,depth	perc_dis	(Intercept)	0.427861108772757	0.515582480528294	1.7649559297103	2.6687379673905	0.66134478216911	-3.46577048637507	6.99568234579568	lambda : 1e-06 (95% CI  NA  -  0.549784666883036 )	1e-06	24	140.122038185856	141.322038185856	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_depth_vs_perc_dis/PGLS_results.tsv	0.982020486279827	Endozoicomonas_and_confounders_vs_disease
22	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + latitude + depth	4	tissue_Endozoicomonas,latitude,depth	perc_dis	latitude	0.428886608142162	0.851606771666019	-0.01911948873782	0.100891539787036	-0.189505371591889	-0.21686690672041	0.17862792924477	lambda : 1e-06 (95% CI  NA  -  0.594799289368542 )	1e-06	24	142.078982087336	144.18424524523	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_latitude_and_depth_vs_perc_dis/PGLS_results.tsv	0.982020486279827	Endozoicomonas_and_confounders_vs_disease
23	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature + turf_contact_percent + observed_features_all	6	tissue_Endozoicomonas,depth,temperature,turf_contact_percent,observed_features_all	perc_dis	tissue_Endozoicomonas	0.448114340210342	0.0031360343885169	0.0197440697137816	0.0057935894122738	3.40791663143293	0.0083886344657249	0.0310995049618382	lambda : 1e-06 (95% CI  NA  -  0.564515690200483 )	1e-06	24	145.257056778418	150.198233249006	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_depth_and_temperature_and_turf_contact_percent_and_observed_features_all_vs_perc_dis/PGLS_results.tsv	0.01202146515598145	Endozoicomonas_and_confounders_vs_disease
24	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + turf_contact_percent	3	tissue_Endozoicomonas,turf_contact_percent	perc_dis	(Intercept)	0.438213201625909	0.140942950689006	2.40351216971564	1.57092749368958	1.52999561047251	-0.675505717915934	5.48253005734722	lambda : 1e-06 (95% CI  NA  -  0.543217548111379 )	1e-06	24	139.68381347046	140.88381347046	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_turf_contact_percent_vs_perc_dis/PGLS_results.tsv	0.498721210130329	Endozoicomonas_and_confounders_vs_disease
25	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + temperature	4	tissue_Endozoicomonas,depth,temperature	perc_dis	tissue_Endozoicomonas	0.428148941357722	0.0025028773411235	0.0183894654617004	0.0053226578809497	3.45494034616012	0.0079570560150389	0.0288218749083618	lambda : 1e-06 (95% CI  NA  -  0.587964235682021 )	1e-06	24	142.109961187826	144.215224345721	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_depth_and_temperature_vs_perc_dis/PGLS_results.tsv	0.0112763641007498	Endozoicomonas_and_confounders_vs_disease
26	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + latitude + depth	4	tissue_Endozoicomonas,latitude,depth	perc_dis	tissue_Endozoicomonas	0.428886608142162	0.0024928067217946	0.0183869574322013	0.0053192464233099	3.45668464458162	0.0079612344425137	0.0288126804218889	lambda : 1e-06 (95% CI  NA  -  0.594799289368542 )	1e-06	24	142.078982087336	144.18424524523	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_latitude_and_depth_vs_perc_dis/PGLS_results.tsv	0.0112763641007498	Endozoicomonas_and_confounders_vs_disease
27	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + observed_features_all	3	tissue_Endozoicomonas,observed_features_all	perc_dis	observed_features_all	0.434260220154922	0.630136596938278	0.0073588663784755	0.0150588338318088	0.488674386122211	-0.0221564479318698	0.0368741806888209	lambda : 1e-06 (95% CI  NA  -  0.507489941749983 )	1e-06	24	139.852096765658	141.052096765658	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_observed_features_all_vs_perc_dis/PGLS_results.tsv	0.982020486279827	Endozoicomonas_and_confounders_vs_disease
28	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + turf_contact_percent	4	tissue_Endozoicomonas,depth,turf_contact_percent	perc_dis	turf_contact_percent	0.438227828044094	0.550346810577832	-0.131686945289434	0.216764005580183	-0.607512972169735	-0.556544396226593	0.293170505647725	lambda : 1e-06 (95% CI  NA  -  0.570352070704806 )	1e-06	24	141.683188609557	143.788451767451	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_depth_and_turf_contact_percent_vs_perc_dis/PGLS_results.tsv	0.982020486279827	Endozoicomonas_and_confounders_vs_disease
29	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + turf_contact_percent	4	tissue_Endozoicomonas,depth,turf_contact_percent	perc_dis	depth	0.438227828044094	0.982020486279827	-0.0122872059869895	0.538454807829984	-0.0228193820694218	-1.06765862933376	1.04308421735978	lambda : 1e-06 (95% CI  NA  -  0.570352070704806 )	1e-06	24	141.683188609557	143.788451767451	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_depth_and_turf_contact_percent_vs_perc_dis/PGLS_results.tsv	0.982020486279827	Endozoicomonas_and_confounders_vs_disease
30	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + turf_contact_percent	4	tissue_Endozoicomonas,depth,turf_contact_percent	perc_dis	tissue_Endozoicomonas	0.438227828044094	0.0020707919302807	0.0188474307974098	0.0053289389096919	3.53680744268456	0.0084027105344135	0.0292921510604059	lambda : 1e-06 (95% CI  NA  -  0.570352070704806 )	1e-06	24	141.683188609557	143.788451767451	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_depth_and_turf_contact_percent_vs_perc_dis/PGLS_results.tsv	0.0112763641007498	Endozoicomonas_and_confounders_vs_disease
31	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + latitude + depth + turf_contact_percent	5	tissue_Endozoicomonas,latitude,depth,turf_contact_percent	perc_dis	turf_contact_percent	0.442779126094898	0.499605804732876	-0.160591517327531	0.233329153900063	-0.688261688019981	-0.617916658971654	0.296733624316592	lambda : 1e-06 (95% CI  NA  -  0.671694313871125 )	1e-06	24	143.487956376491	146.821289709824	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_latitude_and_depth_and_turf_contact_percent_vs_perc_dis/PGLS_results.tsv	0.982020486279827	Endozoicomonas_and_confounders_vs_disease
32	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth	3	tissue_Endozoicomonas,depth	perc_dis	tissue_Endozoicomonas	0.427861108772757	0.0019424024608345	0.0183902621049676	0.0051956835258005	3.53952699652428	0.0082067223943984	0.0285738018155367	lambda : 1e-06 (95% CI  NA  -  0.549784666883036 )	1e-06	24	140.122038185856	141.322038185856	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_depth_vs_perc_dis/PGLS_results.tsv	0.0112763641007498	Endozoicomonas_and_confounders_vs_disease
33	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth	3	tissue_Endozoicomonas,depth	perc_dis	depth	0.427861108772757	0.972059333124001	-0.0187931470457343	0.53019951008998	-0.035445425142971	-1.0579841868221	1.02039789273063	lambda : 1e-06 (95% CI  NA  -  0.549784666883036 )	1e-06	24	140.122038185856	141.322038185856	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_depth_vs_perc_dis/PGLS_results.tsv	0.982020486279827	Endozoicomonas_and_confounders_vs_disease
34	BM_Lambda	tissue	perc_dis ~ tissue_Endozoicomonas + depth + turf_contact_percent	4	tissue_Endozoicomonas,depth,turf_contact_percent	perc_dis	(Intercept)	0.438227828044094	0.412870658092156	2.45968385026195	2.9411733780323	0.836293388425649	-3.30501597068137	8.22438367120527	lambda : 1e-06 (95% CI  NA  -  0.570352070704806 )	1e-06	24	141.683188609557	143.788451767451	0.0	True	None	None	../output/GCMP_trait_table_with_abundances_and_adiv_and_metadata_depth.tsv	../output/huang_roy_genus_tree.newick	../output/PIC_results/A5b_Endozoicomonas_and_confounders_vs_disease/PIC_tissue_Endozoicomonas_and_depth_and_turf_contact_percent_vs_perc_dis/PGLS_results.tsv	0.982020486279827	Endozoicomonas_and_confounders_vs_disease
