"","V1","V2"
"FAV_Echinopora_lamellosa",-26.204578498466,8.24206633459769
"FAV_Echinopora_horrida",-31.3169484994579,8.71168659077049
"EUP_Catalaphyllia_jardinei",-30.2154888777357,-4.4743241624328
"FAV_Plesiastrea_devantieri",-28.5241142564764,-2.8958716050837
"MER_Hydnophora_rigida",-21.3007004827339,-1.99517693667645
"MER_Hydnophora_exesa",-20.2543285813943,1.61759638325542
"MER_Hydnophora_grandis",-20.3022113456825,2.05968302481427
"MER_Hydnophora_microconos",-20.3605106904725,0.0722942568603522
"MER_Hydnophora_pilosa",-19.999954044265,1.49338279965715
"FAV_Leptoria_phrygia",-21.8304192399655,-5.56279546738502
"FAV_Platygyra_sinensis",-17.7069819825319,-3.37610236110164
"FAV_Platygyra_daedalea",-19.8639191606564,-1.34186478591318
"FAV_Platygyra_verweyi",-22.0392816553304,-3.82001474297664
"FAV_Platygyra_pini",-21.3757925618905,-1.46600533715879
"FAV_Favites_stylifera",-21.9124661235319,-2.33409082162675
"FAV_Platygyra_contorta",-22.4376989456262,-1.82857944896966
"FAV_Platygyra_lamellina",-20.4958261318189,-2.60396355905254
"FAV_Platygyra_acuta",-20.4662618331469,-1.79524503380236
"FAV_Platygyra_ryukyuensis",-21.5189304103679,-2.05373783488075
"FAV_Favites_russelli",-22.6428951458162,-8.10682473652047
"FAV_Goniastrea_australensis",-25.3500728910047,-5.39862482832933
"FAV_Goniastrea_deformis",-23.8778801014532,-9.26530694189068
"FAV_Goniastrea_aspera",-23.6185701257392,-7.82758441332824
"FAV_Favites_paraflexuosa",-21.6514465648657,-10.0437391712709
"FAV_Montastraea_magnistellata",-25.538839368237,-6.82631039087711
"FAV_Favites_chinensis",-23.4980639723942,-8.61629066089395
"FAV_Montastraea_valenciennesi",-21.8346632622597,-8.33220243476209
"FAV_Favites_abdita",-24.7855457967264,-3.65383086086956
"FAV_Favites_complanata",-22.6997540919599,-3.82306676678287
"FAV_Favia_rotundata",-22.1496841752821,-6.08474011956542
"FAV_Montastraea_colemani",-22.772317751247,-5.18518674476452
"FAV_Favites_flexuosa",-23.0395871096776,-4.4748131637935
"FAV_Favites_halicora",-22.7051914343417,-4.91693028435736
"FAV_Oulophyllia_bennettae",-18.4762785710106,4.59628341478248
"FAV_Oulophyllia_crispa",-18.4683664402004,4.63197005229004
"FAV_Caulastraea_echinulata",-19.2420725441005,6.7360146324348
"FAV_Caulastraea_tumida",-15.5437357386411,7.44933983227098
"FAV_Caulastraea_furcata",-18.6507239506906,8.12082310808737
"PEC_Pectinia_ayleni",-28.551005029107,-0.75242953054175
"PEC_Pectinia_lactuca",-27.2202893000181,-0.457921909656775
"PEC_Pectinia_alcicornis",-28.104867382492,-0.98921388273234
"PEC_Pectinia_paeonia",-28.975219698107,0.9534326495364
"PEC_Mycedium_robokaki",-27.725345350614,1.02960732954795
"PEC_Mycedium_elephantotus",-29.4437552192269,2.18801707128023
"FAV_Favites_pentagona",-28.1789949734452,5.13528076327497
"FAV_Montastraea_curta",-33.7703378604049,4.38515898156255
"FAV_Favia_stelligera",-36.1549659513274,0.227882024623877
"FAV_Goniastrea_retiformis",-35.4069911444446,1.3077386369023
"FAV_Leptoria_irregularis",-24.9354003417008,-0.441597951426303
"MER_Scapophyllia_cylindrica",-25.288492312042,4.20264513950111
"FAV_Goniastrea_edwardsi",-28.8921212920881,5.69518647824196
"FAV_Goniastrea_favulus",-26.4902327769471,3.91049279059946
"FAV_Goniastrea_pectinata",-25.8894574061827,3.46128692935652
"MER_Merulina_scabricula",-32.8367904211192,2.7603333869759
"MER_Merulina_ampliata",-31.4668741293275,2.067469962582
"FAV_Favia_maritima",-25.7810304556806,8.35835986887372
"FAV_Favia_truncatus",-22.7501152831279,6.10495114642908
"FAV_Favia_rosaria",-18.9918857786329,7.36553119939468
"FAV_Favia_maxima",-24.0542637443295,5.52067358275313
"FAV_Barabattoia",-21.7602556997063,6.86732302309207
"FAV_Favia_favus",-22.0030571724977,2.5836954464073
"FAV_Montastraea_annuligera",-24.3701259731003,5.38761635788405
"FAV_Favia_laxa",-23.4210456896703,4.54757657386336
"FAV_Favia_danae",-26.7867794958949,8.06479663404743
"FAV_Favia_pallida",-25.9430904965186,7.69807394345519
"FAV_Favia_matthaii",-28.3242940748279,8.27649668465634
"FAV_Favia_lizardensis",-27.3387506016089,9.89994652720255
"FAV_Favia_speciosa",-28.2101647521147,10.7185688352139
"FAV_Goniastrea_palauensis",-25.1070399888507,6.53293470569507
"TRC_Trachyphyllia_geoffroyi",-24.7949208780759,5.13112241095475
"FAV_Favia_rotumana",-27.0613722329438,11.0645042585745
"GUY_Guynia_annulata",-45.2682710087281,-2.29309224730775
"FUA_Fungiacyathus_pusillus",-1.60202537867773,-0.272783055886141
"FUA_Fungiacyathus_marenzelleri",0.376080058428864,0.422187554826158
"FUA_Fungiacyathus_turbinolioides",1.02027174566043,2.52179815580784
"FUA_Fungiacyathus_fragilis",2.2124393922781,4.00250297383418
"FUA_Fungiacyathus_stephanus",2.64703575110978,3.91585734607169
"CAR_Deltocyathus_magnificus",5.25097513104203,2.65638878276889
"TUR_Tropidocyathus_lessoni",10.1163276190688,0.317035440987091
"TUR_Cyathotrochus",10.8449298072255,3.43536902581114
"CAR_Trochocyathus_rhombocolumna",-0.803984928330069,0.692261063996715
"TUR_Tropidocyathus_labidus",7.02398995046579,-0.360764898401559
"TUR_Notocyathus",2.39949553856574,0.638961614601324
"FLA_Javania_insignis",-27.0332643434152,-14.5788505977862
"FLA_Placotrochides",-23.3055670985104,-13.2698816795613
"FLA_Javania_fusca",-30.5359381400416,-8.06365117062752
"FLA_Placotrochus_laevis",-24.5789337176664,-18.0433506606921
"FLA_Rhizotrochus",-16.7497022812832,-24.3704191385475
"FLA_Truncatoflabellum_spheniscus",-19.2362312442872,-22.2733021691881
"FLA_Truncatoflabellum_australiensis",-14.5234627818294,-21.8701152765516
"FLA_Truncatoflabellum_candeanum",-15.1118144163691,-19.4167722026206
"FLA_Flabellum_apertum",-2.35638361164361,-19.5677730594077
"FLA_Flabellum_angulare",-3.88244806243844,-10.8632121937002
"FLA_Flabellum_lowekeyesi",0.716698562684518,-14.7120584230585
"FLA_Javania_lamprotichum",2.37769699501565,-15.4004295724168
"FLA_Flabellum_impensum",3.69566568796133,-11.8771286780561
"FLA_Flabellum_deludens",2.74949722631407,-9.52361470108175
"FLA_Flabellum_japonicum",2.14714757047527,-7.69330482339516
"FLA_Flabellum_tuthilli",0.913577938479854,-6.43367537322171
"FLA_Truncatoflabellum_macroeschara",-1.55267546268969,-27.2253704267192
"FLA_Javania_exserta",0.186091486353731,-21.4485182638278
"FLA_Flabellum_magnificum",4.33770058508906,-18.118357397404
"FLA_Flabellum_arcuatile",-2.2256886665163,-24.0536629366791
"FLA_Flabellum_pavoninum",0.861860901445173,-22.373996553969
"FLA_Truncatoflabellum_formosum",-0.947814641827225,-22.1827608119811
"FLA_Monomyces",2.33407760370156,-25.1473626872164
"FLA_Flabellum_folkesoni",6.20140945083503,-18.6565759850361
"FLA_Flabellum_lamellulosum",1.66832127093661,-22.6848522153651
"FLA_Flabellum_vaughani",1.47479709416228,-23.9825019307671
"DEN_Heteropsammia",-36.0543364941738,0.107834553335731
"DEN_Balanophyllia_desmophyllioides",-28.8914924047283,-0.381938274699354
"DEN_Endopachys",-27.9407555753432,-2.40142638067417
"DEN_Balanophyllia_gigas",-42.7249397430184,1.49053091584716
"DEN_Balanophyllia_dentata",-40.0121317609543,-0.289033694836512
"DEN_Balanophyllia_regia",-36.9208119898853,-2.58472975962336
"DEN_Balanophyllia_cornu",-39.6241261153367,-4.92150084257786
"DEN_Balanophyllia_elegans",-38.7490171403275,-0.072334562856252
"DEN_Leptopsammia",-31.2761813292711,-1.2412711936546
"DEN_Dendrophyllia",-32.0539996684876,-4.03352442401871
"DEN_Enallopsammia",-27.7859109542594,-3.35763354211252
"DEN_Turbinaria",-33.2246856972944,-3.77508007032385
"DEN_Cladopsammia",-33.0296798194115,-2.00833874397925
"DEN_Tubastraea",-33.6085364069584,-3.73670111465057
"POR_Goniopora_columna",-27.4025854093007,4.96004704156165
"POR_Goniopora_stokesi",-28.8422647582455,5.34310773801352
"POR_Porites_colonensis",-29.117781366062,16.4755710201247
"POR_Porites_panamensis",-25.5826343128564,18.2326295825417
"POR_Porites_porites",-24.2334894178154,10.4248791706805
"POR_Porites_branneri",-21.9085270838278,15.4096679617224
"POR_Porites_divaricata",-24.3831876693672,14.9517289469787
"POR_Porites_furcata",-22.4115297226279,16.0124109284092
"POR_Porites_astreoides",-34.5260808860341,16.7034213110592
"POR_Porites_annae",-36.0112523553352,14.9044894910099
"POR_Porites_evermanni",-35.3255413233321,15.4810423209058
"POR_Porites_compressa",-32.3136231702454,16.14607540576
"POR_Porites_duerdeni",-32.1181126133399,16.3546643197483
"POR_Porites_lobata",-32.3232073514791,18.3932934797047
"POR_Porites_rus",-29.3262151148172,15.5264878973361
"POR_Porites_lichen",-34.3698549855126,16.4980509061945
"POR_Porites_randalli",-32.778898996123,17.0050595311073
"POR_Porites_cylindrica",-31.9320447098742,16.9769038248479
"POR_Porites_solida",-29.8395516205672,15.8907506005575
"POR_Porites_lutea",-29.9699848822162,15.2630104557765
"POR_Porites_okinawensis",-29.5815530077435,17.5814382967018
"AST_Stephanocoenia_intersepta",-36.1077932158972,18.8659381886024
"CAR_Hoplangia_durotrix",-43.9747094486783,11.5597333036604
"SID_Pseudosiderastrea_formosa",-14.2524241216742,-25.1242396423714
"SID_Pseudosiderastrea_tayami",-10.7554327864244,-26.4054650990359
"SID_Siderastrea_savignyana",-30.3607666548933,-13.3516073160208
"SID_Siderastrea_siderea",-27.3730665723835,-3.28971512556543
"SID_Siderastrea_radians",-28.0254325381479,-5.11383000551895
"SID_Siderastrea_glynni",-31.1647224477746,-3.62469736423003
"SID_Siderastrea_stellata",-31.0271438979244,-2.40219764587566
"AGA_Helioseris_cucullata",-15.3892712470397,-9.45542365872065
"CAR_Thalamophyllia_gasti",-18.9858182588571,-9.12904895572867
"CAR_Thalamophyllia_riisei",-11.9976300671177,-8.57991389095046
"CAR_Dactylotrochus_cervicornis",-14.7363913236239,-19.0751428196324
"AGA_Agaricia_humilis",-12.9537633855609,-10.081342818205
"AGA_Agaricia_agaricites",-10.3619745733715,-13.8205995697977
"AGA_Agaricia_tenuifolia",-14.1501279644836,-16.8164702070542
"AGA_Agaricia_fragilis",-13.3288789693731,-13.4829545551402
"AGA_Agaricia_lamarcki",-12.0543527848985,-15.1045729985104
"AGA_Agaricia_grahamae",-13.0197781102821,-12.2086611311473
"AGA_Agaricia_undata",-14.4475961967534,-11.5319393893634
"AGA_Leptoseris",-4.72280220434317,-8.88642888206395
"AGA_Gardineroseris_planulata",-8.85428090857555,-11.1881370702549
"AGA_Pavona_varians",-7.63249060437678,-13.5456599920744
"AGA_Pavona_clavus",-8.19554994805951,-17.0770049278214
"AGA_Pavona_cactus",-5.95678491796449,-10.8103586172551
"AGA_Pavona_frondifera",-2.89893168089913,-11.9877274882149
"AGA_Pachyseris",-12.929742237224,8.33759226040572
"EUP_Euphyllia_ancora",-25.1098714953778,-13.196513865866
"EUP_Euphyllia_divisa",-27.4743497516958,-10.6589005835816
"MEA_Ctenella_chagius",-27.5432984806516,-5.34690003804879
"EUP_Euphyllia_glabrescens",-25.5065400048894,-10.2811654994835
"OCU_Galaxea_fascicularis",-23.8569749600255,-3.72681738861444
"OCU_Galaxea_horrescens",-25.6810676962265,1.1871343474487
"OCU_Galaxea_astreata",-25.3985217526317,-0.672323329501188
"POR_Alveopora",-21.1233149330516,10.4160035387028
"ACR_Astreopora",-32.5044832382189,-7.32930252751701
"ACR_Montipora_digitata",-9.2362580726851,-1.28462644271906
"ACR_Montipora_mollis",-13.600409967515,-3.68208793090555
"ACR_Montipora_spongodes",-14.4134569188646,-4.47310415761404
"ACR_Montipora_hoffmeisteri",-14.7002546235363,-4.41104101965114
"ACR_Montipora_circumvallata",-1.1682497578202,1.69218167500702
"ACR_Montipora_incrassata",-3.09484646230704,1.51645544682568
"ACR_Montipora_florida",-13.7587974422411,2.85770020697625
"ACR_Anacropora_forbesi",-13.6987674194188,3.78932415925936
"ACR_Montipora_cactus",-11.7758777334886,5.71837382518456
"ACR_Montipora_aequituberculata",-10.7291547457958,8.48424023660917
"ACR_Montipora_stellata",-13.3567600187188,7.98935899758025
"ACR_Montipora_altasepta",-9.27253862297973,5.24864018222755
"ACR_Montipora_efflorescens",-14.4907793308878,6.91074008190412
"ACR_Montipora_delicatula",-16.7640538298338,3.26371191770407
"ACR_Montipora_peltiformis",-17.4403911487159,1.19662783500449
"ACR_Montipora_foliosa",-15.5513954177748,3.53364179590943
"ACR_Montipora_hispida",-14.3079529957406,3.15003524088824
"ACR_Montipora_patula",-15.7170076761925,3.94590222130905
"ACR_Montipora_verrilli",-15.734407374639,4.37634104228824
"ACR_Montipora_capricornis",-8.10418883990747,5.71436197715118
"ACR_Montipora_confusa",-12.90685984712,5.39017825547027
"ACR_Montipora_gaimardi",-16.5991120804174,5.29752540482711
"ACR_Montipora_undata",-17.0781858299936,6.35274169890319
"ACR_Montipora_angulata",-16.5956864730053,6.09190861685008
"ACR_Montipora_danae",-14.3265577101559,9.55027547428466
"ACR_Montipora_capitata",-12.0907293656118,11.9005091675451
"ACR_Montipora_verrucosa",-12.9197231802552,10.3867893698892
"ACR_Montipora_dilatata",-12.90093504841,3.12973618822657
"ACR_Montipora_turtlensis",-9.47837088293254,5.55972636067218
"ACR_Montipora_flabellata",-9.44222422487331,4.59720683064811
"ACR_Montipora_turgescens",-9.09799469409235,4.97545498745811
"ACR_Anacropora_matthai",-10.6873554667936,2.34479661888558
"ACR_Isopora_togianensis",-7.90312931039576,-9.83780941625805
"ACR_Isopora_brueggemanni",-18.360789975903,0.293703132606583
"ACR_Isopora_palifera",-12.354652778941,3.72185182568998
"ACR_Isopora_cuneata",-10.7210775659768,-5.12296142507878
"ACR_Acropora_austera",-20.2638556943645,-10.9920048695819
"ACR_Acropora_tenuis",-25.4293866747946,1.58673927935025
"ACR_Acropora_intermedia",-26.3796678798469,-2.11741293577539
"ACR_Acropora_donei",-20.5777485636271,-12.6459852661945
"ACR_Acropora_echinata",-17.4148700742352,-14.7405651203781
"ACR_Acropora_subglabra",-15.246233455114,-23.1006518223953
"ACR_Acropora_abrolhosensis",-29.5795467711123,-14.086510482606
"ACR_Acropora_elseyi",-31.2586611634413,-13.9756367995377
"ACR_Acropora_cervicornis",-23.9637749273626,-7.43177426321135
"ACR_Acropora_palmata",-25.2213291472738,-10.1772110776947
"ACR_Acropora_latistella",-22.1307153336472,-11.4379236674195
"ACR_Acropora_nana",-17.6304668588775,-7.66108050373122
"ACR_Acropora_abrotanoides",-18.9467795889989,-13.2538747024544
"ACR_Acropora_robusta",-23.186785924016,-15.3248488781728
"ACR_Acropora_kirstyae",-12.0211386065353,-4.30245175025757
"ACR_Acropora_derawanensis",-8.55288605436106,-9.76660444814365
"ACR_Acropora_florida",-14.4244581308576,-7.00160123446259
"ACR_Acropora_sarmentosa",-9.58078272269624,-9.77560265474009
"ACR_Acropora_samoensis",-16.6472777078646,-10.1985648309389
"ACR_Acropora_globiceps",-13.421120106553,-11.8901373071114
