"","V1","V2"
"CAR_Rhizosmilia_sagamiensis",-0.40141657672401,-0.942157657069094
"CAR_Phyllangia_papuensis",0.0024855371258293,-0.267459476137523
"SID_Anomastraea_irregularis",0.65900854764428,0.571516112256547
"SID_Horastrea_indica",-0.193775844459601,-0.134880875221557
"SID_Coscinaraea_columna",-1.15337018515613,0.542865937674927
"SID_Psammocora_contigua",0.191834872473992,-0.551677947639362
"SID_Psammocora_nierstraszi",-0.515402315718705,0.479748051836964
"SID_Psammocora_profundacella",-0.0320405067205951,-0.817878726331517
"SID_Psammocora_digitata",-0.408103605793205,1.34902687655751
"SID_Psammocora_albopicta",-0.48508623594013,0.521746503494223
"SID_Psammocora_haimeana",-0.858979738456236,-0.926431546743457
"FUN_Pleuractis_gravis",-0.0370059670540028,-0.366277680953699
"SID_Coscinaraea_wellsi",1.43559865441461,0.591371682642951
"SID_Psammocora_explanulata",0.857627380937186,-0.623521194860628
"FUN_Pleuractis_paumotensis",0.850063110813022,-0.165998486332548
"FUN_Pleuractis_granulosa",-0.223292461218546,1.21572117176658
"FUN_Pleuractis_moluccensis",-0.0536055683720025,1.07059526949255
"FUN_Cycloseris_cyclolites",0.168877422814518,-0.484800469717298
"FUN_Cycloseris_tenuis",-0.649932714608309,0.960790981979711
"FUN_Cycloseris_mokai",0.237196540669853,0.282297979279469
"FUN_Cycloseris_fragilis",-0.834685461281181,0.0746526948212532
"FUN_Cycloseris_vaughani",0.459026789414831,0.0988714414809788
"FUN_Cycloseris_costulata",-0.729902137335035,-0.578779400088663
"FUN_Cycloseris_sinensis",0.140569262475281,0.783894349975262
"FUN_Ctenactis_crassa",1.51272080325927,0.415773236564547
"FUN_Ctenactis_albitentaculata",-1.91697308370596,-0.901930517904806
"FUN_Ctenactis_echinata",-1.65709655527906,0.900976804679676
"FUN_Herpolitha_limax",0.0229413780607753,-0.976498980002539
"FUN_Polyphyllia_talpina",-0.133021817777905,-0.194899200694683
"FUN_Lithophyllon_concinna",0.123945692469038,1.01302087243804
"FUN_Lithophyllon_repanda",-0.433443708618216,-0.0347407426123563
"FUN_Lithophyllon_spinifer",0.484285974027737,-0.0754125253961723
"FUN_Lithophyllon_scabra",-0.181575331396539,0.630806505372574
"FUN_Lithophyllon_undulatum",0.0994844081323577,0.463009139645164
"FUN_Heliofungia_fralinae",0.337292341569681,-1.28079394771374
"FUN_Heliofungia_actiniformis",0.415596217277802,-0.756315643106373
"FAV_Leptastrea_transversa",-0.264089891842224,0.884158365232862
"FAV_Leptastrea_pruinosa",1.27274041835023,-0.279313809589209
"FAV_Leptastrea_purpurea",-0.366244067602587,0.234820114414521
"FUN_Lobactis_scutaria",-0.784092774068034,-0.676812307756678
"FUN_Halomitra_pileus",-1.10240146180429,1.09444080603604
"FUN_Halomitra_clavator",-0.0140770837808267,0.0016322685506019
"FUN_Danafungia_scruposa",-0.965630230054533,-0.330263013885699
"FUN_Fungia_fungites",0.140619492396745,0.820876167889151
"FUN_Podabacia_motuporensis",0.965380366885352,-0.61091958880818
"FUN_Podabacia_crustacea",-0.41546522577144,0.657702371125916
"FUN_Sandalolitha_dentata",0.856637624908578,0.203896129138074
"FUN_Sandalolitha_robusta",-0.0193349166820374,-0.641957108349675
"FUN_Zoopilus_echinatus",-1.07662138499662,-0.552245786321183
"FUN_Podabacia_kunzmanni",-0.318243224674129,-0.533313488768386
"FUN_Podabacia_sinai",-0.489335952193272,0.535458116387624
"MEA_Meandrina_braziliensis",0.847661161120459,-0.425571628234845
"MEA_Dichocoenia",1.92355083188742,-0.305934483350668
"MEA_Eusmilia_fastigiata",1.28364233769028,-0.0974687133249892
"MEA_Meandrina_meandrites",-0.163115516141547,0.556299440387813
"MEA_Dendrogyra_cylindrus",0.497142367632613,-0.707746124965924
"CAR_Phyllangia_americana",0.895281987953629,0.38422960329284
"CAR_Rhizosmilia_maculata",0.229752690635325,0.0206869868562902
"FAV_Solenastrea_bournoni",-0.303376892335584,0.0313644756400718
"CAR_Polycyathus",-0.706410816136538,1.21162165445489
"CAR_Paracyathus",0.59325759812294,-0.528167187262241
"FAV_Cladocora_arbuscula",0.604015658050103,0.597552544008985
"FAV_Cladocora_caespitosa",0.502285236188114,-0.707984690004358
"RHI_Astrangia",-0.554951082543153,-0.986241024376277
"FAV_Solenastrea_hyades",0.366884389362944,0.337646574652875
"OCU_Oculina_robusta",1.09150764450958,0.0638495234452382
"OCU_Oculina_varicosa",-0.516741716713621,-0.309254606022673
"OCU_Oculina_diffusa",0.0316752729199921,-0.207197686262901
"OCU_Oculina_patagonica",-0.532776348714121,-0.0648698342772241
"MUS_Blastomussa",1.04959836092665,1.03111471846417
"EUP_Physogyra_lichtensteini",0.204635062043412,0.214236298556162
"EUP_Plerogyra",1.47273864009304,0.0163731227160389
"CAR_Tethocyathus",0.00468231898913735,-0.0971643369122698
"FAV_Plesiastrea_versipora",-0.783134394056244,-0.995866643406946
"OCU_Cyathelia_axillaris",0.718181056760396,1.39294421808154
"CAR_Trochocyathus",0.592002308288503,-0.317142746933613
"FAV_Diploastrea_heliopora",0.199191495388008,0.114954124678271
"FAV_Montastraea_cavernosa",-0.257623829191798,-0.486761745858542
"MUS_Mussa_angulosa",0.787450739402184,-1.04833163217486
"MUS_Scolymia_cubensis",0.0344384822596858,-0.59931771836358
"MUS_Isophyllia_sinuosa",-1.01838636807124,0.541529626923165
"MUS_Mycetophyllia_danaana",0.602062823925807,-0.343800195475893
"MUS_Mycetophyllia_aliciae",0.507392586101394,1.07749897208568
"MUS_Mycetophyllia_lamarckiana",0.00581450479528797,0.997119523334656
"MUS_Mussismilia_harttii",0.570991553555066,-0.65093965025647
"MUS_Mussismilia_braziliensis",0.428372586803874,0.36775712329116
"MUS_Mussismilia_hispida",-1.17513536739123,-0.0901268874054526
"FAV_Favia_leptophylla",0.212888170075681,-0.816643838916153
"FAV_Favia_fragum",0.252249865466036,0.128724547301472
"FAV_Diploria_labyrinthiformis",0.263781151679026,-0.412476416238206
"FAV_Diploria_clivosa",0.272422663601196,0.132456414149725
"FAV_Diploria_strigosa",1.0155400115149,-0.867875405142863
"FAV_Manicina_areolata",0.933100880830277,-0.460498994379175
"FAV_Colpophyllia_natans",0.776054701125873,-0.724072355434767
"MUS_Acanthastrea_hillae",1.38568158422809,0.189201260679992
"FAV_Montastraea_multipunctata",0.100257416898172,-1.26968888267826
"MUS_Micromussa",-0.145962339459994,0.106237074562441
"FAV_Moseleya_latistellata",0.605706106090507,-0.262137361085292
"MUS_Acanthastrea_echinata",-0.978651418893942,-0.0631712471255407
"MUS_Acanthastrea_rotundoflora",0.507445104864975,-0.625943487596162
"PEC_Oxypora",1.06937921436086,0.758739114435555
"PEC_Echinophyllia_echinoporoides",-0.495454668080474,-0.828470969663108
"PEC_Echinophyllia_orpheensis",0.922470633686394,0.58499045760747
"PEC_Echinophyllia_aspera",1.02690368148239,-0.130583771893978
"MUS_Cynarina_lacrymalis",-0.559805912727249,-0.406040472327051
"MUS_Scolymia_vitiensis",-0.752131857986477,-1.54408752314792
"MUS_Lobophyllia_corymbosa",-1.3471387347796,-0.301207748799411
"MUS_Symphyllia_valenciennesii",-0.20253426936772,0.375936922892185
"MUS_Symphyllia_radians",-0.88145232399518,0.142860476528699
"MUS_Symphyllia_agaricia",-1.12347392407174,0.327355999765719
"MUS_Symphyllia_recta",-0.632953514822634,0.882443919084539
"MUS_Lobophyllia_pachysepta",0.472662178503393,0.991304527504286
"MUS_Lobophyllia_hemprichii",0.318889654566234,0.121963476743319
"MER_Orbicella_franksi",0.642303271103247,-1.05829727412173
"MER_Orbicella_annularis",-0.525839622866674,-0.118553065858735
"MER_Orbicella_faveolata",-1.02348505252718,-0.15063445643984
"FAV_Cyphastrea_ocellina",-1.44462003837243,0.421046336780915
"FAV_Cyphastrea_chalcidicum",-0.514578973048656,0.431313174563984
"FAV_Cyphastrea_serailia",-0.728927535255229,0.0832426163132947
"FAV_Cyphastrea_microphthalma",1.08023553637914,0.151830652906365
"FAV_Montastraea_salebrosa",1.6076261368127,-0.800783272992228
"FAV_Echinopora_mammiformis",0.13225990010081,-0.527637597569037
"FAV_Echinopora_gemmacea",-0.497593556786858,0.385094728745787
"FAV_Echinopora_pacificus",0.247077364980278,1.014761630668
"FAV_Echinopora_lamellosa",-0.376766001850155,-0.482634841495785
"FAV_Echinopora_horrida",-0.0217531193284614,-0.178490191056344
"EUP_Catalaphyllia_jardinei",1.74486693578315,-0.805044268677231
"FAV_Plesiastrea_devantieri",0.42440914620391,-0.221109180814299
"MER_Hydnophora_rigida",-0.664965910979743,-0.326834293764356
"MER_Hydnophora_exesa",0.16135107307252,-1.65262014393027
"MER_Hydnophora_grandis",1.70553004476802,1.39269803556217
"MER_Hydnophora_microconos",0.43618221779894,-0.409337419691612
"MER_Hydnophora_pilosa",-0.053001158570385,0.325156775080757
"FAV_Leptoria_phrygia",0.393394535498197,0.252676847592788
"FAV_Platygyra_sinensis",0.62154552419045,0.76454316588255
"FAV_Platygyra_daedalea",-0.595499945631397,-1.61688738494517
"FAV_Platygyra_verweyi",0.165959255856815,0.534535363102802
"FAV_Platygyra_pini",-0.595340170926211,-0.621130517825361
"FAV_Favites_stylifera",0.70447643211743,0.522411801826111
"FAV_Platygyra_contorta",0.514940696016007,-0.426865854938529
"FAV_Platygyra_lamellina",0.792476824371582,-0.553680028253267
"FAV_Platygyra_acuta",0.247909959468143,0.783300775777407
"FAV_Platygyra_ryukyuensis",-0.014965172032018,0.595483166687858
"FAV_Favites_russelli",0.00524319918606322,1.70252402852616
"FAV_Goniastrea_australensis",0.510350400000014,-1.75755945686205
"FAV_Goniastrea_deformis",0.0226866551982564,-0.782208869178608
"FAV_Goniastrea_aspera",-0.175690204919869,0.787538861953444
"FAV_Favites_paraflexuosa",-1.05033841457253,0.723287239043119
"FAV_Montastraea_magnistellata",0.51185087426126,0.317916519739033
"FAV_Favites_chinensis",-1.03183881838459,0.530663681183237
"FAV_Montastraea_valenciennesi",-0.0135336735581987,0.479947862073901
"FAV_Favites_abdita",-0.0368028024941012,-0.332609003790833
"FAV_Favites_complanata",0.3088808556077,-0.429648573833908
"FAV_Favia_rotundata",0.125777993537312,-1.61167238071824
"FAV_Montastraea_colemani",-0.202007479762122,-1.05986457940998
"FAV_Favites_flexuosa",-0.782521353321553,-0.517368588332442
"FAV_Favites_halicora",-0.17410226157959,0.179615421701789
"FAV_Oulophyllia_bennettae",-0.410441345040724,0.822857770566543
"FAV_Oulophyllia_crispa",-1.15279264669797,0.874409959130225
"FAV_Caulastraea_echinulata",-0.222897344752073,0.325244453524681
"FAV_Caulastraea_tumida",0.390424891832315,0.961106478318423
"FAV_Caulastraea_furcata",0.147552725575718,0.206487514795025
"PEC_Pectinia_ayleni",-0.921931007426694,-0.472289112437728
"PEC_Pectinia_lactuca",-0.196772397048138,0.0956202456426766
"PEC_Pectinia_alcicornis",-0.502405628139004,-1.32491217670827
"PEC_Pectinia_paeonia",0.0300134920955957,1.14798203307598
"PEC_Mycedium_robokaki",-0.630030965579928,-0.412938453493991
"PEC_Mycedium_elephantotus",0.284490246976229,0.391230524878997
"FAV_Favites_pentagona",-0.171042305998948,-0.130108800328077
"FAV_Montastraea_curta",-0.176217375032847,-0.896951907478675
"FAV_Favia_stelligera",0.0221879919972689,1.07492145709263
"FAV_Goniastrea_retiformis",-0.188910160959339,0.297016060160929
"FAV_Leptoria_irregularis",-0.151409076512622,0.57150090892867
"MER_Scapophyllia_cylindrica",0.97141161015492,0.159431888489359
"FAV_Goniastrea_edwardsi",-0.0782282481098295,0.225697045599187
"FAV_Goniastrea_favulus",-0.871488446221216,0.228915121285572
"FAV_Goniastrea_pectinata",-0.301015849750815,0.0921735147324578
"MER_Merulina_scabricula",-0.470404464549516,0.69203876503547
"MER_Merulina_ampliata",1.04986101420799,-0.515240968629924
"FAV_Favia_maritima",-0.624040493281208,1.39185584034151
"FAV_Favia_truncatus",-0.679952807605998,-1.58822441616871
"FAV_Favia_rosaria",1.03483360463622,0.126259704146018
"FAV_Favia_maxima",-0.71123916730555,-0.175380868938796
"FAV_Barabattoia",-2.1705774480068,-0.369083381443506
"FAV_Favia_favus",0.0559960295917982,-1.10356723042174
"FAV_Montastraea_annuligera",0.240415360474286,0.0433061047714515
"FAV_Favia_laxa",0.909045028147685,0.19618636965147
"FAV_Favia_danae",0.219629456038845,0.0751541473039447
"FAV_Favia_pallida",-0.0673785895588349,0.218031443563299
"FAV_Favia_matthaii",0.531964591261931,1.30737359140294
"FAV_Favia_lizardensis",0.680393692171077,0.107975285854586
"FAV_Favia_speciosa",-0.296247952652726,1.72115887558996
"FAV_Goniastrea_palauensis",-0.222869999084006,0.236419903384193
"TRC_Trachyphyllia_geoffroyi",0.0411771266818425,0.252022163528112
"FAV_Favia_rotumana",0.0467027233345126,0.934224704075626
"GUY_Guynia_annulata",0.656543603779951,-0.57998967566412
"FUA_Fungiacyathus_pusillus",-0.789188327945079,-0.724015348736918
"FUA_Fungiacyathus_marenzelleri",-0.392918007087272,-0.145458559737965
"FUA_Fungiacyathus_turbinolioides",-0.57871307444067,0.660492550899082
"FUA_Fungiacyathus_fragilis",-0.647848304749086,-0.0767215161041118
"FUA_Fungiacyathus_stephanus",-0.510861876231628,0.348952098698032
"CAR_Deltocyathus_magnificus",-0.221507481677408,-0.278198048613685
"TUR_Tropidocyathus_lessoni",0.0794790140792379,-0.679410722545237
"TUR_Cyathotrochus",1.10237721934615,-0.319481145681189
"CAR_Trochocyathus_rhombocolumna",-0.651237833433548,0.502951366195264
"TUR_Tropidocyathus_labidus",0.239751246911953,0.684462030111798
"TUR_Notocyathus",-0.931869761062287,0.163050942090171
"FLA_Javania_insignis",1.00197650164476,-1.03361551341505
"FLA_Placotrochides",0.940862966230787,-0.596049650299585
"FLA_Javania_fusca",0.898922339879533,0.772151168324416
"FLA_Placotrochus_laevis",-0.806663976792753,-0.122383938710083
"FLA_Rhizotrochus",0.097152559917772,-0.0139741185679882
"FLA_Truncatoflabellum_spheniscus",0.147043784496305,0.208259698600801
"FLA_Truncatoflabellum_australiensis",-0.629175626483413,0.494167243150968
"FLA_Truncatoflabellum_candeanum",-1.64325379489376,0.132805075418047
"FLA_Flabellum_apertum",-1.4000511955997,0.484627408621907
"FLA_Flabellum_angulare",-0.397997645178042,0.724297280879312
"FLA_Flabellum_lowekeyesi",-1.09241241735014,-0.780450237286512
"FLA_Javania_lamprotichum",-0.688746308136269,1.21294231958858
"FLA_Flabellum_impensum",1.49643645306975,0.0614770049575036
"FLA_Flabellum_deludens",0.428270633660829,-0.614194664741481
"FLA_Flabellum_japonicum",1.32598051446637,0.10618740720062
"FLA_Flabellum_tuthilli",0.510313688195022,0.343835366051121
"FLA_Truncatoflabellum_macroeschara",-0.323620188618872,-0.475957813801033
"FLA_Javania_exserta",0.0508837172881889,0.63148772606571
"FLA_Flabellum_magnificum",0.436259581025458,-0.114029366560583
"FLA_Flabellum_arcuatile",0.25060169891552,-0.846315785695566
"FLA_Flabellum_pavoninum",0.634472204479563,0.611283772927269
"FLA_Truncatoflabellum_formosum",0.278846414715687,1.22977475623593
"FLA_Monomyces",1.14890635264157,-0.288505986944446
"FLA_Flabellum_folkesoni",-0.177884766033251,-0.413786702626645
"FLA_Flabellum_lamellulosum",-0.418158943906579,-0.327495368369637
"FLA_Flabellum_vaughani",0.0631641627360303,-0.0472983232483778
"DEN_Heteropsammia",-0.172290594149255,0.856557360319403
"DEN_Balanophyllia_desmophyllioides",-0.311971406795816,-0.53639372470189
"DEN_Endopachys",0.0673155243336552,0.246518517206137
"DEN_Balanophyllia_gigas",-0.490700084430022,0.750420794037395
"DEN_Balanophyllia_dentata",0.536338060381655,0.379788900532666
"DEN_Balanophyllia_regia",0.138385092960776,0.00396454995119646
"DEN_Balanophyllia_cornu",0.804207273618088,0.355294809373319
"DEN_Balanophyllia_elegans",-0.926930891884754,-0.58708488201419
"DEN_Leptopsammia",0.428534541841379,0.160412320102142
"DEN_Dendrophyllia",0.832522857869597,0.707310741334084
"DEN_Enallopsammia",-0.60573169306579,-0.726946140271417
"DEN_Turbinaria",-0.599623620500137,-0.879173075463806
"DEN_Cladopsammia",0.213153993300248,-0.256758589896959
"DEN_Tubastraea",-0.894282801197212,0.690147362165483
"POR_Goniopora_columna",-0.918055642442041,-1.91282043264905
"POR_Goniopora_stokesi",0.2037844080409,-0.394171503353755
"POR_Porites_colonensis",0.421835807720623,1.74311109707549
"POR_Porites_panamensis",0.414345935861043,0.163606978062559
"POR_Porites_porites",-0.0755893233585573,-0.734503435774705
"POR_Porites_branneri",-0.165011880521143,-0.413733309969068
"POR_Porites_divaricata",-0.56781441938632,0.109636364607519
"POR_Porites_furcata",0.527425688548182,1.09001366962727
"POR_Porites_astreoides",-0.626883322990302,0.258165662237348
"POR_Porites_annae",0.156794754263779,0.161905996866202
"POR_Porites_evermanni",-0.141923572917942,0.635064711276248
"POR_Porites_compressa",0.156805225810896,-0.795384747336927
"POR_Porites_duerdeni",0.406162874623927,0.312921339830036
"POR_Porites_lobata",0.00361612163966048,-0.527137464648874
"POR_Porites_rus",0.0953916312037582,-0.539516094844064
"POR_Porites_lichen",-0.381667646107713,0.720301597368011
"POR_Porites_randalli",0.271374718218689,0.757458366437095
"POR_Porites_cylindrica",0.452094281665618,-0.695270304148502
"POR_Porites_solida",0.203112229417215,1.04605479340619
"POR_Porites_lutea",-0.711133467926189,-0.363160790716215
"POR_Porites_okinawensis",0.662534448101708,-0.969328867983234
"AST_Stephanocoenia_intersepta",-0.0850181368057257,0.632746605436756
"CAR_Hoplangia_durotrix",-0.337063952420718,1.64666316709491
"SID_Pseudosiderastrea_formosa",-0.373724063003402,0.767876874726765
"SID_Pseudosiderastrea_tayami",0.16377714078587,-0.392732467843871
"SID_Siderastrea_savignyana",-0.24359232988938,-0.624074683036178
"SID_Siderastrea_siderea",-0.598102913322834,0.650690897718657
"SID_Siderastrea_radians",0.279717351347102,0.398524291584733
"SID_Siderastrea_glynni",0.509050285998382,0.477463450399077
"SID_Siderastrea_stellata",0.147904788809197,-0.691360015631555
"AGA_Helioseris_cucullata",0.680681229104619,-0.0220832635705534
"CAR_Thalamophyllia_gasti",0.535449110238516,0.609854773122369
"CAR_Thalamophyllia_riisei",0.615979105429856,-1.5007025184024
"CAR_Dactylotrochus_cervicornis",-0.156903010287308,0.157461751986475
"AGA_Agaricia_humilis",-1.24039119027734,-1.02035455058285
"AGA_Agaricia_agaricites",-0.929132803414392,0.836780569301928
"AGA_Agaricia_tenuifolia",0.592644078766557,-0.722493955613725
"AGA_Agaricia_fragilis",1.07694288328945,0.140931679225685
"AGA_Agaricia_lamarcki",-0.77359306708632,0.342633766535267
"AGA_Agaricia_grahamae",1.08950381958592,0.049601190644147
"AGA_Agaricia_undata",0.540789054027925,-0.0165454555839222
"AGA_Leptoseris",-0.223719481439103,-0.727837605033123
"AGA_Gardineroseris_planulata",-0.495581665509489,-0.424782328977449
"AGA_Pavona_varians",0.0874317648826712,0.372837037872427
"AGA_Pavona_clavus",-0.81789854129973,0.986800729550867
"AGA_Pavona_cactus",-0.567494061487112,-0.99737083879694
"AGA_Pavona_frondifera",0.225405138134046,-1.00530315130872
"AGA_Pachyseris",0.0433178925738363,0.408093030847693
"EUP_Euphyllia_ancora",0.772907468697541,0.381559134409671
"EUP_Euphyllia_divisa",-1.30264160068399,-0.0296017515758
"MEA_Ctenella_chagius",0.049324797027136,-0.30696117419986
"EUP_Euphyllia_glabrescens",-0.370839625474097,-0.183466204790422
"OCU_Galaxea_fascicularis",-0.285928307165186,-0.351869540670895
"OCU_Galaxea_horrescens",0.677181237250911,-0.269778254281304
"OCU_Galaxea_astreata",-0.398336847159884,-0.136116956101039
"POR_Alveopora",-0.330561649779255,-0.447687273951748
"ACR_Astreopora",0.447409263394359,0.0415768550097536
"ACR_Montipora_digitata",-0.332097867777952,-0.27329547089325
"ACR_Montipora_mollis",-0.348359828769125,-0.199025653964261
"ACR_Montipora_spongodes",-0.938163511512785,-0.0339956399487034
"ACR_Montipora_hoffmeisteri",-1.26847699203388,-0.439227784845587
"ACR_Montipora_circumvallata",0.3321003716667,-0.0529420982416095
"ACR_Montipora_incrassata",0.438436779355208,-0.108030883682831
"ACR_Montipora_florida",0.176245289553041,-0.381006280047989
"ACR_Anacropora_forbesi",-0.0949824341328574,0.0475682939092768
"ACR_Montipora_cactus",0.228752916502809,0.343324486551361
"ACR_Montipora_aequituberculata",1.0220473424436,-0.272349406375303
"ACR_Montipora_stellata",-0.512942473638738,1.13191651198498
"ACR_Montipora_altasepta",-0.315689525190984,0.113953842869608
"ACR_Montipora_efflorescens",-0.649781777461269,-0.547457329879567
"ACR_Montipora_delicatula",0.25865795280984,-0.336742718282257
"ACR_Montipora_peltiformis",-0.295182410469969,-0.0778257573955421
"ACR_Montipora_foliosa",0.831181554206674,-1.19698904411527
"ACR_Montipora_hispida",-0.568896029580668,-1.25356701828703
"ACR_Montipora_patula",-0.832684707992199,0.123358788357963
"ACR_Montipora_verrilli",-0.0422172412723499,0.406027826958021
"ACR_Montipora_capricornis",-1.17649248706857,0.905394205334145
"ACR_Montipora_confusa",-0.611912520736419,0.0208816184784996
"ACR_Montipora_gaimardi",0.914740277201937,-1.09091014994325
"ACR_Montipora_undata",-0.527163271212835,-1.37846032719944
"ACR_Montipora_angulata",-1.13729204649438,0.178434128562499
"ACR_Montipora_danae",0.0401578002861773,-0.522825075032241
"ACR_Montipora_capitata",-0.437632746271194,0.0757072954361815
"ACR_Montipora_verrucosa",-0.186289512104498,-0.39726749251866
"ACR_Montipora_dilatata",0.31576081002977,0.807675435937987
"ACR_Montipora_turtlensis",0.00643543004184588,-0.52146287103476
"ACR_Montipora_flabellata",-0.816292175297949,0.46380567785614
"ACR_Montipora_turgescens",-0.365003576954356,0.469407039268858
"ACR_Anacropora_matthai",-0.397990621512393,-0.474888826163474
"ACR_Isopora_togianensis",0.0855495803570409,0.0410478347730945
"ACR_Isopora_brueggemanni",-1.82132966733382,0.220467502657073
"ACR_Isopora_palifera",0.339955189578841,0.702798280959364
"ACR_Isopora_cuneata",-0.57136204096001,0.154661650916974
"ACR_Acropora_austera",1.08929992343343,1.31919009654875
"ACR_Acropora_tenuis",0.379463271436063,-0.0400670492764439
"ACR_Acropora_intermedia",1.18359492370454,1.85772995766842
"ACR_Acropora_donei",0.223125702612676,0.720280647397026
"ACR_Acropora_echinata",-0.831887111527153,0.0890654530956077
"ACR_Acropora_subglabra",-0.0545551425925646,-0.329171568137691
"ACR_Acropora_abrolhosensis",1.18427336031589,0.429409496509138
"ACR_Acropora_elseyi",-0.270409250709056,-2.15457333201511
"ACR_Acropora_cervicornis",-0.517075470472406,-1.42616880495112
"ACR_Acropora_palmata",-0.574314402850512,0.645316462064066
"ACR_Acropora_latistella",1.15585105997304,0.10612781017041
"ACR_Acropora_nana",-1.67451084990598,0.0445275665946913
"ACR_Acropora_abrotanoides",-0.553311975983444,-0.423032352761601
"ACR_Acropora_robusta",0.220859911443474,-1.0607667122865
"ACR_Acropora_kirstyae",-0.0645218712219892,-0.400808318818293
"ACR_Acropora_derawanensis",1.56159889648928,-2.33110166876292
"ACR_Acropora_florida",-0.663184130201684,-0.400253269094466
"ACR_Acropora_sarmentosa",-0.66787073271652,0.771645397495114
"ACR_Acropora_samoensis",1.11605784808528,0.260654400580575
"ACR_Acropora_globiceps",0.271113999823,-0.0594557640511933
"ACR_Acropora_humilis",0.923431280610558,-0.682451403629209
"ACR_Acropora_gemmifera",0.03767624869217,-0.871666833625327
"ACR_Acropora_retusa",0.635631280639843,0.251567442635596
