"","V1","V2"
"MEA_Eusmilia_fastigiata",0.146791154080633,-12.6442585017135
"MEA_Meandrina_meandrites",0.910777841572584,-13.0657951327795
"MEA_Dendrogyra_cylindrus",4.11310901461597,-10.9896628339155
"CAR_Phyllangia_americana",1.83196224400287,-9.53513860350652
"CAR_Rhizosmilia_maculata",1.8292039392754,-8.68355163108821
"FAV_Solenastrea_bournoni",8.31868416039499,6.1083878257131
"CAR_Polycyathus",9.36598734855338,9.61865049080931
"CAR_Paracyathus",8.93439180540628,6.04843031875977
"FAV_Cladocora_arbuscula",8.59324240461104,4.93446690766283
"FAV_Cladocora_caespitosa",9.03671681906612,6.25739317588682
"RHI_Astrangia",13.0788756639621,5.2923652670426
"FAV_Solenastrea_hyades",8.41727919331663,4.97926619114689
"OCU_Oculina_robusta",9.48238836033106,7.10037644825067
"OCU_Oculina_varicosa",8.14035881244686,6.40492513693016
"OCU_Oculina_diffusa",10.8540744593041,6.30325325303966
"OCU_Oculina_patagonica",10.0359208559251,5.60196651901779
"MUS_Blastomussa",19.7681941232539,-14.008312493978
"EUP_Physogyra_lichtensteini",25.8468250722567,-21.9156750968313
"EUP_Plerogyra",27.5865151966915,-21.7489842655142
"CAR_Tethocyathus",19.4436656554512,-11.4455407158259
"FAV_Plesiastrea_versipora",-2.40644778192347,12.5358079645246
"OCU_Cyathelia_axillaris",0.883414329737235,9.88273031243595
"CAR_Trochocyathus",-0.467427918416805,10.9073974642235
"FAV_Diploastrea_heliopora",5.06270615292291,-7.51642258217281
"FAV_Montastraea_cavernosa",7.95970480627885,6.82274917482153
"MUS_Mussa_angulosa",9.19682715456053,-10.6623210100317
"MUS_Scolymia_cubensis",-2.39834998442371,-22.7391285302436
"MUS_Isophyllia_sinuosa",4.2598345022644,-18.5949667770022
"MUS_Mycetophyllia_danaana",2.3655067822432,-15.9005930549855
"MUS_Mycetophyllia_aliciae",1.63436166173018,-14.1014804667208
"MUS_Mycetophyllia_lamarckiana",2.59600034816897,-15.3728992033537
"MUS_Mussismilia_harttii",6.68886761342717,-12.7078033046101
"MUS_Mussismilia_braziliensis",7.34727789707783,-12.9201831658103
"MUS_Mussismilia_hispida",6.23438856775548,-12.0881591296354
"FAV_Favia_leptophylla",6.31996582704204,-12.1157615791181
"FAV_Favia_fragum",11.2682373931534,-11.3091631464091
"FAV_Diploria_labyrinthiformis",6.48410723961829,-10.3761964761917
"FAV_Diploria_clivosa",6.73693202319855,-13.4015881358301
"FAV_Diploria_strigosa",6.25948722376998,-13.3242459047307
"FAV_Manicina_areolata",6.49992222412447,-11.8558639159363
"FAV_Colpophyllia_natans",6.32167634761595,-12.3922933867554
"MUS_Acanthastrea_hillae",0.871696747379522,-16.9445636861003
"FAV_Montastraea_multipunctata",8.71553612676207,-12.8838063728962
"MUS_Micromussa",10.3774114983359,-12.7604008258132
"FAV_Moseleya_latistellata",-5.86129349890463,-5.04298145038172
"MUS_Acanthastrea_echinata",-4.36745394703242,-10.1652542184045
"MUS_Acanthastrea_rotundoflora",-3.32305066029976,-8.65744167620984
"PEC_Oxypora",13.5143999740268,-12.2759635028388
"PEC_Echinophyllia_echinoporoides",13.9440375151558,1.75851557600572
"PEC_Echinophyllia_orpheensis",13.8290383670633,-0.373400052084776
"PEC_Echinophyllia_aspera",15.4314745671029,-1.8172297024517
"MUS_Cynarina_lacrymalis",1.74405798951989,-5.65280778794234
"MUS_Scolymia_vitiensis",0.545205498623036,-6.12114752391042
"MUS_Lobophyllia_corymbosa",1.28912147985969,-5.64159038158163
"MUS_Symphyllia_valenciennesii",6.92550266547876,-4.16012551851707
"MUS_Symphyllia_radians",7.67248429778992,-4.95829133028559
"MUS_Symphyllia_agaricia",8.30902357472773,-4.4285460761872
"MUS_Symphyllia_recta",7.73541126718913,-4.46482015011442
"MUS_Lobophyllia_pachysepta",5.85557912274995,-7.14012417810072
"MUS_Lobophyllia_hemprichii",6.61413642611666,-7.55664880468603
"MER_Orbicella_franksi",6.51216744978458,-15.7418847479361
"MER_Orbicella_annularis",6.02386453835564,-14.3033555806221
"MER_Orbicella_faveolata",5.17790652589028,-13.3801032428974
"FAV_Cyphastrea_ocellina",4.06040659616008,-8.78720586434475
"FAV_Cyphastrea_chalcidicum",5.15195573820328,-11.4942533435511
"FAV_Cyphastrea_serailia",5.9473931795893,-8.23274020351365
"FAV_Cyphastrea_microphthalma",9.00702132777029,-11.197101033653
"FAV_Montastraea_salebrosa",6.56840083549889,-13.3909501374232
"FAV_Echinopora_mammiformis",6.99911690385441,-7.97860628599018
"FAV_Echinopora_gemmacea",1.51223841007148,-16.2753735561033
"FAV_Echinopora_pacificus",3.39427453370755,-16.2997197409537
"FAV_Echinopora_lamellosa",3.97186682647009,-15.1174052217686
"FAV_Echinopora_horrida",4.71736754111256,-14.7033780735019
"EUP_Catalaphyllia_jardinei",7.31232118626005,-27.4195974342315
"FAV_Plesiastrea_devantieri",6.98475044342828,-26.5911042473087
"MER_Hydnophora_rigida",12.685035512595,-24.7578357770661
"MER_Hydnophora_exesa",13.0233634922194,-22.8609810679816
"MER_Hydnophora_grandis",15.8152641957536,-23.2580967412846
"MER_Hydnophora_microconos",12.8195396288687,-24.3261669136285
"MER_Hydnophora_pilosa",12.1224448854067,-24.5058700607968
"FAV_Leptoria_phrygia",12.7251511685435,-25.0865678802029
"FAV_Platygyra_sinensis",5.51213299973878,-26.3578714384984
"FAV_Platygyra_daedalea",6.42201322482364,-25.674764438745
"FAV_Platygyra_verweyi",7.79845847741484,-21.3151591300077
"FAV_Platygyra_pini",5.02928468148592,-21.8056873971313
"FAV_Favites_stylifera",6.13918656315962,-23.3113128388001
"FAV_Platygyra_contorta",7.45198320079615,-24.7438257087354
"FAV_Platygyra_lamellina",8.43905871906171,-25.1577563337608
"FAV_Platygyra_acuta",9.26568186919319,-25.2505631976479
"FAV_Platygyra_ryukyuensis",9.00745995823915,-24.1738143631317
"FAV_Favites_russelli",11.4314833515508,-26.5310086579137
"FAV_Goniastrea_australensis",10.8163094357571,-21.5426268544512
"FAV_Goniastrea_deformis",14.5837512735339,-23.6395068090444
"FAV_Goniastrea_aspera",10.2310610602351,-23.2541004067875
"FAV_Favites_paraflexuosa",11.4822696497375,-19.7560908187973
"FAV_Montastraea_magnistellata",16.3431941307998,-21.7666552791777
"FAV_Favites_chinensis",15.6561464885167,-20.855876704406
"FAV_Montastraea_valenciennesi",15.0299891867269,-23.5100130566028
"FAV_Favites_abdita",16.5184208716817,-27.7597341196981
"FAV_Favites_complanata",17.0436037335582,-26.6983658659606
"FAV_Favia_rotundata",17.1558998340351,-26.6747773712617
"FAV_Montastraea_colemani",17.5871001110985,-26.3076386906409
"FAV_Favites_flexuosa",17.9780884768723,-27.1574675401394
"FAV_Favites_halicora",18.6917250735336,-27.8169288441184
"FAV_Oulophyllia_bennettae",9.14092860083273,-19.4474962234857
"FAV_Oulophyllia_crispa",7.88820482178697,-20.4184637856335
"FAV_Caulastraea_echinulata",4.35688304968642,-28.2742329486827
"FAV_Caulastraea_tumida",3.47488131451743,-25.5032676125248
"FAV_Caulastraea_furcata",2.10487672223621,-25.1603036528057
"PEC_Pectinia_ayleni",4.21050859458244,-24.7553811211543
"PEC_Pectinia_lactuca",4.63701521189699,-25.661336390967
"PEC_Pectinia_alcicornis",-1.64689207072493,-24.2048741883668
"PEC_Pectinia_paeonia",1.84799281694066,-26.1622552022107
"PEC_Mycedium_robokaki",-0.461280495202798,-23.2405784050485
"PEC_Mycedium_elephantotus",0.34808057637932,-23.8416314065567
"FAV_Favites_pentagona",1.19298098768893,-17.9115724436636
"FAV_Montastraea_curta",-0.331127096491054,-17.3087477787724
"FAV_Favia_stelligera",2.67553295082269,-29.5711864367217
"FAV_Goniastrea_retiformis",4.16891289316832,-29.3346960650741
"FAV_Leptoria_irregularis",2.3330294110293,-26.0470699097341
"MER_Scapophyllia_cylindrica",2.91733793198538,-25.387190996677
"FAV_Goniastrea_edwardsi",4.64458397137319,-26.5168857852798
"FAV_Goniastrea_favulus",2.90230213400698,-28.14838273722
"FAV_Goniastrea_pectinata",3.97206489025415,-26.9212860945681
"MER_Merulina_scabricula",5.3699001263025,-25.3505645601319
"MER_Merulina_ampliata",3.24730619672168,-28.1125675568274
"FAV_Favia_maritima",15.1332971405023,-18.0852970730929
"FAV_Favia_truncatus",10.8808070364955,-21.3782249688059
"FAV_Favia_rosaria",10.0284431109174,-24.3171337586192
"FAV_Favia_maxima",7.14532947183926,-23.2834263280258
"FAV_Barabattoia",6.9585799286398,-25.8749150265652
"FAV_Favia_favus",7.3823265473938,-24.6254123330279
"FAV_Montastraea_annuligera",7.17977623320589,-24.6975623271938
"FAV_Favia_laxa",7.35676830173753,-24.5087306653957
"FAV_Favia_danae",8.55963465509933,-23.864500959272
"FAV_Favia_pallida",8.28483496137833,-22.4950992262791
"FAV_Favia_matthaii",7.59759908337382,-27.2736475652214
"FAV_Favia_lizardensis",8.42665783794611,-26.1236398447706
"FAV_Favia_speciosa",8.89819832488265,-26.0488259232496
"FAV_Goniastrea_palauensis",4.89568422893896,-22.5112047074091
"TRC_Trachyphyllia_geoffroyi",7.54556541431032,-22.4054521720682
"FAV_Favia_rotumana",6.81697743139816,-23.5379167094803
"GUY_Guynia_annulata",23.5942723223219,31.9491452181833
"FUA_Fungiacyathus_pusillus",-0.612354106140318,-29.7551116520897
"FUA_Fungiacyathus_marenzelleri",6.66195836284492,-18.7018243763915
"FUA_Fungiacyathus_turbinolioides",10.3451926737759,-13.3045141601996
"FUA_Fungiacyathus_fragilis",8.53699317146972,-22.5805202318245
"FUA_Fungiacyathus_stephanus",9.6341581429101,-22.1251098960465
"CAR_Deltocyathus_magnificus",9.69003854268334,5.17501515259865
"TUR_Tropidocyathus_lessoni",7.14841669482883,1.97481020351703
"TUR_Cyathotrochus",8.3452174051448,0.584012661097623
"CAR_Trochocyathus_rhombocolumna",4.18726878321734,2.12727366300485
"TUR_Tropidocyathus_labidus",5.22478181828058,0.259653557886597
"TUR_Notocyathus",-4.43753924643117,0.61893586249118
"FLA_Javania_insignis",26.7515947069826,-6.28329935150543
"FLA_Placotrochides",26.8263438772581,-5.70480489170913
"FLA_Javania_fusca",18.8133339865374,-5.38364510786922
"FLA_Placotrochus_laevis",26.4144013437924,-0.180957267048879
"FLA_Rhizotrochus",17.2318746397238,-5.19158483530971
"FLA_Truncatoflabellum_spheniscus",17.945016935976,-4.34082730459882
"FLA_Truncatoflabellum_australiensis",19.9512379822176,-5.18588369268105
"FLA_Truncatoflabellum_candeanum",21.3498633579596,-7.17509887590652
"FLA_Flabellum_apertum",24.4763934263782,16.5544327942646
"FLA_Flabellum_angulare",19.1234126884019,13.5799998581555
"FLA_Flabellum_lowekeyesi",20.9201416738672,10.3889254050835
"FLA_Javania_lamprotichum",19.483594896694,6.02003706625566
"FLA_Flabellum_impensum",21.7209891180087,12.8226137510542
"FLA_Flabellum_deludens",21.9844342027969,16.46899806304
"FLA_Flabellum_japonicum",25.3413617266637,12.6578618546215
"FLA_Flabellum_tuthilli",24.9636420384951,10.412180340887
"FLA_Truncatoflabellum_macroeschara",7.26029457353639,-7.00600877109392
"FLA_Javania_exserta",-12.7386677277959,5.74570029685108
"FLA_Flabellum_magnificum",-5.46088031975096,0.048739522409706
"FLA_Flabellum_arcuatile",-4.4058229140271,2.55684998093553
"FLA_Flabellum_pavoninum",-6.05930585101544,6.87592655075167
"FLA_Truncatoflabellum_formosum",-5.81791222072965,5.28729557169408
"FLA_Monomyces",-0.392776144596727,3.27066846823647
"FLA_Flabellum_folkesoni",-3.81759036937729,-2.86880697316603
"FLA_Flabellum_lamellulosum",2.94318497161838,-3.96125302787499
"FLA_Flabellum_vaughani",1.42527170078018,-5.40025539323477
"DEN_Heteropsammia",-12.4892703916231,7.0104924476144
"DEN_Balanophyllia_desmophyllioides",-16.4429256088743,4.99843575554431
"DEN_Endopachys",-13.9825823660416,5.76200859355257
"DEN_Balanophyllia_gigas",-4.15975380868318,6.67873221291648
"DEN_Balanophyllia_dentata",-15.9902823843321,10.0470689190296
"DEN_Balanophyllia_regia",-13.0838114510619,8.83842972528985
"DEN_Balanophyllia_cornu",-8.27591523996604,10.226429036132
"DEN_Balanophyllia_elegans",-12.4476318858855,13.1981280910872
"DEN_Leptopsammia",-8.51137312054619,13.3958019454325
"DEN_Dendrophyllia",-9.2744715333883,9.04447890574851
"DEN_Enallopsammia",-2.70834106557824,9.70582948934244
"DEN_Turbinaria",-10.6617375319272,8.11457719570225
"DEN_Cladopsammia",-10.7002430666098,5.51097961574531
"DEN_Tubastraea",-10.8538076315506,6.83613518015921
"POR_Goniopora_columna",2.97851282804614,-14.9647228394728
"POR_Goniopora_stokesi",0.641208309064677,-14.5577191328071
"POR_Porites_colonensis",0.823693840654356,-14.5245852954915
"POR_Porites_panamensis",1.11884591998494,-14.8328265630974
"POR_Porites_porites",3.34937632382126,-11.0022862457597
"POR_Porites_branneri",5.11772733922933,-12.5903563400065
"POR_Porites_divaricata",2.93598419973779,-12.7896702929119
"POR_Porites_furcata",2.94544929989193,-11.6893464439032
"POR_Porites_astreoides",-1.95559211627148,-19.5263788563168
"POR_Porites_annae",-3.8860795586363,-10.0601107195104
"POR_Porites_evermanni",-3.09922516295757,-8.58300666877143
"POR_Porites_compressa",2.1030214920388,-17.4350970335253
"POR_Porites_duerdeni",1.72049568606879,-15.8079798848496
"POR_Porites_lobata",2.19940445062304,-14.490507632904
"POR_Porites_rus",-2.07752771763209,-13.9422277370203
"POR_Porites_lichen",0.0641646463462137,-14.0683207898289
"POR_Porites_randalli",-1.38401036077522,-14.5100733623061
"POR_Porites_cylindrica",2.04188324117164,-14.043843308048
"POR_Porites_solida",-1.06667148034421,-10.1125488209448
"POR_Porites_lutea",0.535413171396826,-8.93414462529969
"POR_Porites_okinawensis",0.951160401759871,-11.1851622600574
"AST_Stephanocoenia_intersepta",5.13672628555974,6.85111601622235
"CAR_Hoplangia_durotrix",1.15124965276016,-1.06179021811236
"SID_Pseudosiderastrea_formosa",21.8591225659457,22.1596400497926
"SID_Pseudosiderastrea_tayami",20.9047898344891,23.8656357173196
"SID_Siderastrea_savignyana",18.8049964239855,19.6366774039069
"SID_Siderastrea_siderea",20.0641891896246,1.02855028246461
"SID_Siderastrea_radians",16.9257354984883,1.18775655995085
"SID_Siderastrea_glynni",15.1172242954026,0.954776363429598
"SID_Siderastrea_stellata",14.1374647472743,1.61506760905522
"AGA_Helioseris_cucullata",13.293029373862,22.4770084691212
"CAR_Thalamophyllia_gasti",9.82304054813158,22.1540154448219
"CAR_Thalamophyllia_riisei",8.79483922954562,19.834451180617
"CAR_Dactylotrochus_cervicornis",13.6947262840303,15.9418504096374
"AGA_Agaricia_humilis",13.6489413467867,20.3068440985694
"AGA_Agaricia_agaricites",18.8228693322997,23.0800716481725
"AGA_Agaricia_tenuifolia",20.4874268451907,20.457599297032
"AGA_Agaricia_fragilis",18.3704318069493,20.3265980131953
"AGA_Agaricia_lamarcki",16.3143964292211,20.891867080855
"AGA_Agaricia_grahamae",15.3979207507072,18.6708804382198
"AGA_Agaricia_undata",14.8196413055679,19.7786531717234
"AGA_Leptoseris",9.56581064918177,10.0840284184478
"AGA_Gardineroseris_planulata",12.5687345710676,12.9709723984862
"AGA_Pavona_varians",15.0534045411176,13.8382535677353
"AGA_Pavona_clavus",15.2898822004668,14.7157383557182
"AGA_Pavona_cactus",12.5977247318903,8.59554245243123
"AGA_Pavona_frondifera",16.6985263087018,12.9082451059414
"AGA_Pachyseris",7.44425935764042,14.9477619376358
"EUP_Euphyllia_ancora",6.05371631172464,15.7592903077367
"EUP_Euphyllia_divisa",9.55172930735117,16.7830986822511
"MEA_Ctenella_chagius",12.6589771743306,5.9365020307326
"EUP_Euphyllia_glabrescens",11.6562231378441,10.5922150264342
"OCU_Galaxea_fascicularis",-4.32543859810356,12.0623159200352
"OCU_Galaxea_horrescens",-7.42837552282475,15.1306677081194
"OCU_Galaxea_astreata",-6.277688205158,17.877439294825
"POR_Alveopora",8.3363941235604,20.2148899535509
"ACR_Astreopora",-21.9945082056603,27.2188486262624
"ACR_Montipora_digitata",0.0516703986891982,19.5722972160375
"ACR_Montipora_mollis",-0.241178122303537,13.3082348014845
"ACR_Montipora_spongodes",-0.658390360570899,16.1640493740572
"ACR_Montipora_hoffmeisteri",-0.872850891725126,14.786565655903
"ACR_Montipora_circumvallata",-3.30481837911674,6.1270154148732
"ACR_Montipora_incrassata",-7.24263468371873,3.9866026386455
"ACR_Montipora_florida",4.19922738275793,3.94539902782957
"ACR_Anacropora_forbesi",-0.375125146346532,5.88418302916854
"ACR_Montipora_cactus",0.478563815555107,3.59186953709451
"ACR_Montipora_aequituberculata",1.70362084836166,8.31039722382256
"ACR_Montipora_stellata",2.09477242556801,6.67320676331314
"ACR_Montipora_altasepta",1.2798948588756,14.8885242717206
"ACR_Montipora_efflorescens",-2.13571236027051,15.9741714536411
"ACR_Montipora_delicatula",0.852160166922575,6.5901975322072
"ACR_Montipora_peltiformis",1.106961468184,7.53811025698028
"ACR_Montipora_foliosa",0.875557188733829,10.9839363193468
"ACR_Montipora_hispida",-1.5279453301788,10.7949411595081
"ACR_Montipora_patula",-0.894231998345472,12.5388551192876
"ACR_Montipora_verrilli",-0.856150355772877,11.3482829679043
"ACR_Montipora_capricornis",-1.87407483606103,7.80025729580015
"ACR_Montipora_confusa",0.87579213761737,9.60749295931462
"ACR_Montipora_gaimardi",-2.08548034903277,11.2186045640195
"ACR_Montipora_undata",-1.68116800527806,12.986280607838
"ACR_Montipora_angulata",-2.74488035220953,12.7796614030679
"ACR_Montipora_danae",0.310924413437636,11.6650373549061
"ACR_Montipora_capitata",1.27701019715062,12.8076838739083
"ACR_Montipora_verrucosa",1.17379331829788,13.9880539129222
"ACR_Montipora_dilatata",-3.00193663484252,12.9539508635049
"ACR_Montipora_turtlensis",-4.73491695499049,13.4616673773722
"ACR_Montipora_flabellata",-5.6386038928754,12.4748800568029
"ACR_Montipora_turgescens",-6.2438063898459,12.1130550156476
"ACR_Anacropora_matthai",-0.221186797214681,12.8694909708629
"ACR_Isopora_togianensis",-3.86215556340111,-8.24091792436552
"ACR_Isopora_brueggemanni",-11.4811916525621,-13.5371503468491
"ACR_Isopora_palifera",-11.7160896211956,-3.36215742722138
"ACR_Isopora_cuneata",-7.15715404086683,-3.10564294880388
"ACR_Acropora_austera",-6.12260376574231,-1.70162930098722
"ACR_Acropora_tenuis",2.53230708332776,-4.16626166988272
"ACR_Acropora_intermedia",0.866248816787328,-6.61156564261394
"ACR_Acropora_donei",2.27559276253248,-2.11927404383121
"ACR_Acropora_echinata",1.34092523779003,-10.6759309116473
"ACR_Acropora_subglabra",2.64781071493526,-12.7553182555531
"ACR_Acropora_abrolhosensis",-3.99335736646627,-14.3276164788769
"ACR_Acropora_elseyi",-3.15968496509182,-13.8618148848678
"ACR_Acropora_cervicornis",-0.464075270532796,-16.8794429824058
"ACR_Acropora_palmata",-1.8369439694658,-18.2030086450997
"ACR_Acropora_latistella",-4.15519286405038,-13.7280069204341
"ACR_Acropora_nana",-3.37105849638481,-11.9183447925831
"ACR_Acropora_abrotanoides",-2.17937917659086,-9.16511569188553
"ACR_Acropora_robusta",-4.21281715985062,-10.9247230182515
"ACR_Acropora_kirstyae",-5.25573240808387,-12.9174820933097
"ACR_Acropora_derawanensis",-2.28669627865171,-15.7369411586083
"ACR_Acropora_florida",1.48049775576903,-22.280649130093
"ACR_Acropora_sarmentosa",-0.422673536719537,-19.0601528272213
"ACR_Acropora_samoensis",-4.19126505688694,-9.30287316978245
"ACR_Acropora_globiceps",-5.31301279612086,-12.5019477454928
"ACR_Acropora_humilis",-4.9918329911439,-9.59270702668152
"ACR_Acropora_gemmifera",-6.22717333055826,-11.2310729419319
"ACR_Acropora_retusa",-6.24875313571407,-10.7245955690314
"ACR_Acropora_multiacuta",-3.10997998203004,-10.0366851384774
"ACR_Acropora_digitifera",-1.62541127185078,-5.5023982541864
"ACR_Acropora_monticulosa",-7.55263708699526,-12.4169126321001
